transition,text_island_symbol,lupe_category,was_present_before,left_inner_map_state,right_inner_map_state,left_maturity_state,right_maturity_state,semantic_maturity_score,semantic_maturity_delta,stability_pressure,variation_bearing,drift_pressure,family_count,families,inner_map_note,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
G_ONLY->G_H,dio_text_1qox452,carried_raw_space,True,inner_unconfirmed_raw_space,inner_unconfirmed_movement_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.386205867,0.1795392,0.3587328,0.454482347,0.0,5,dio_005q|dio_0zq7|dio_1fzx|dio_1j58|dio_1qd9,"dio_text_1qox452: inner_unconfirmed_movement_space; score=0.386; stable=0.359; var=0.454; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_16wtsro,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2335522,0.0135522,0.45226855,0.39342088,0.5,1,dio_0bm2,"dio_text_16wtsro: inner_drift_watch_space; score=0.234; stable=0.452; var=0.393; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_t1lccd,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2266604,0.013327067,0.4333161,0.39066416,0.5,1,dio_1ull,"dio_text_t1lccd: inner_drift_watch_space; score=0.227; stable=0.433; var=0.391; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1xb2hkl,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2266566,0.013323267,0.43330565,0.39066264,0.5,1,dio_1t9x,"dio_text_1xb2hkl: inner_drift_watch_space; score=0.227; stable=0.433; var=0.391; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_6aj5eo,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2266464,0.013313067,0.4332776,0.39065856,0.5,1,dio_19b6,"dio_text_6aj5eo: inner_drift_watch_space; score=0.227; stable=0.433; var=0.391; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_kekv5o,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2266392,0.013305867,0.4332578,0.39065568,0.5,1,dio_0rwa,"dio_text_kekv5o: inner_drift_watch_space; score=0.227; stable=0.433; var=0.391; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_gwj6yd,drift_watch,True,inner_unconfirmed_raw_space,inner_drift_watch_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.2266386,0.013305267,0.43325615,0.39065544,0.5,1,dio_01sj,"dio_text_gwj6yd: inner_drift_watch_space; score=0.227; stable=0.433; var=0.391; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_45obdq,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.24,0.24,0.55,0.096,0.0,6,dio_02rt|dio_0haj|dio_0x9y|dio_10gp|dio_1a18|dio_1qst,"dio_text_45obdq: inner_unconfirmed_raw_space; score=0.240; stable=0.550; var=0.096; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_5sj1ac,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.24,0.24,0.55,0.096,0.0,6,dio_14eb|dio_151h|dio_155e|dio_1f9y|dio_1pel|dio_1wgb,"dio_text_5sj1ac: inner_unconfirmed_raw_space; score=0.240; stable=0.550; var=0.096; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_14s534r,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_0nvd|dio_0q3d|dio_12sg|dio_1gwl,"dio_text_14s534r: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_173f2bc,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_0ink|dio_0w16|dio_0yk9|dio_0zmy,"dio_text_173f2bc: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1c41pys,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_07mw|dio_0icm|dio_0jcg|dio_1204,"dio_text_1c41pys: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1hks45g,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_0jp7|dio_0qfc|dio_19p7|dio_19x7,"dio_text_1hks45g: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1pllacl,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_01w7|dio_0hl8|dio_1ee7|dio_1ubq,"dio_text_1pllacl: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1yedtou,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_0jg9|dio_0xyz|dio_16l1|dio_1ipn,"dio_text_1yedtou: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_70nogv,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_0cxr|dio_0j34|dio_0ocp|dio_1reh,"dio_text_70nogv: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_xi6rvn,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.226666667,0.226666667,0.55,0.090666667,0.0,4,dio_14zz|dio_159y|dio_15u1|dio_1640,"dio_text_xi6rvn: inner_unconfirmed_raw_space; score=0.227; stable=0.550; var=0.091; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_17j0edx,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_015b|dio_0iou|dio_1575,"dio_text_17j0edx: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_18u8mhe,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_0g2u|dio_0ic6|dio_1287,"dio_text_18u8mhe: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1c3d6rl,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_09ow|dio_1mrs|dio_1wr5,"dio_text_1c3d6rl: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1d1o3b5,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_0yco|dio_155k|dio_1mym,"dio_text_1d1o3b5: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1l266bb,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_15rg|dio_1cdk|dio_1yob,"dio_text_1l266bb: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1nmrnm3,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_0dos|dio_0rt8|dio_1dl4,"dio_text_1nmrnm3: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1pavj1d,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_049c|dio_0d83|dio_0qs0,"dio_text_1pavj1d: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1s5on98,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_0kom|dio_0zkk|dio_12x0,"dio_text_1s5on98: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1vexhry,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_0omt|dio_0u61|dio_13v0,"dio_text_1vexhry: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_znsxlr,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.22,0.22,0.55,0.088,0.0,3,dio_065c|dio_07lp|dio_171c,"dio_text_znsxlr: inner_unconfirmed_raw_space; score=0.220; stable=0.550; var=0.088; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_14qp6fj,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0l06|dio_15e5,"dio_text_14qp6fj: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1647wc3,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0kw1|dio_0t61,"dio_text_1647wc3: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_18ez423,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1gig|dio_1gsg,"dio_text_18ez423: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_19zy92r,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0192|dio_1p8y,"dio_text_19zy92r: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1rcyf2x,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_169q|dio_16kq,"dio_text_1rcyf2x: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1s7rwl9,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1cln|dio_1dkd,"dio_text_1s7rwl9: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1up1jva,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_005k|dio_1qnu,"dio_text_1up1jva: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1usttu6,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0azl|dio_1n5f,"dio_text_1usttu6: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1wi2d33,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0o73|dio_11ex,"dio_text_1wi2d33: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_ah2iyo,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_11e2|dio_1k9e,"dio_text_ah2iyo: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_f0x6ex,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1gad|dio_1yc2,"dio_text_f0x6ex: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_fu3xh4,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_10xx|dio_1m7i,"dio_text_fu3xh4: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_n3hrzy,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0lf6|dio_14ai,"dio_text_n3hrzy: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_pr7ffp,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1mwc|dio_1sdh,"dio_text_pr7ffp: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_s73ck8,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1iox|dio_1uff,"dio_text_s73ck8: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_x3ovwl,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_10q6|dio_1yeo,"dio_text_x3ovwl: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_yxz3ep,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_1aqj|dio_1n79,"dio_text_yxz3ep: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_z8pku7,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.213333333,0.213333333,0.55,0.085333333,0.0,2,dio_0kae|dio_0r61,"dio_text_z8pku7: inner_unconfirmed_raw_space; score=0.213; stable=0.550; var=0.085; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_10itpss,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0irs,"dio_text_10itpss: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_110kwje,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1s9i,"dio_text_110kwje: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_11v2o2k,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1abl,"dio_text_11v2o2k: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_12n3ffm,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_07mb,"dio_text_12n3ffm: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_12o9nwj,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_080e,"dio_text_12o9nwj: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_12t8zsq,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1obx,"dio_text_12t8zsq: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_13i6h0l,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1chc,"dio_text_13i6h0l: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_13vhqp9,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1h0p,"dio_text_13vhqp9: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1443oo6,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_05xk,"dio_text_1443oo6: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_14jzt6i,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1qt4,"dio_text_14jzt6i: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_17qoq7i,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0r8l,"dio_text_17qoq7i: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_17t8ody,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1jxw,"dio_text_17t8ody: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_19g4nvn,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1c4a,"dio_text_19g4nvn: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_19v14dx,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0fsp,"dio_text_19v14dx: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1aduozz,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_12xx,"dio_text_1aduozz: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ahli2l,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0120,"dio_text_1ahli2l: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ax4n8,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0eq2,"dio_text_1ax4n8: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ay26rp,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1wja,"dio_text_1ay26rp: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1basglz,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_05cu,"dio_text_1basglz: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1c3ihf1,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1cmt,"dio_text_1c3ihf1: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1d10jqz,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1pvx,"dio_text_1d10jqz: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1dwwyww,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_17x0,"dio_text_1dwwyww: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1e74g2f,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1635,"dio_text_1e74g2f: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1el1dbb,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1g16,"dio_text_1el1dbb: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1equ5i8,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1lji,"dio_text_1equ5i8: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1hcib69,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1eaf,"dio_text_1hcib69: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1iachuq,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1e9s,"dio_text_1iachuq: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ie121q,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1exx,"dio_text_1ie121q: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1jmdb74,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1l7z,"dio_text_1jmdb74: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ko0w1m,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1wnl,"dio_text_1ko0w1m: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
