left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_0avw,dio_1q3e,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.007972,0.999492,0.008691,0.999396,0.002434,0.999953,0.0,1.0,0.001565,0.99998,0.000742,0.999996,0.0,1.0,0.004396,0.999845,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0avw+dio_1q3e: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nso,dio_0w16,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.009589,0.999265,0.005914,0.99972,0.003884,0.999879,0.0,1.0,0.002168,0.999962,0.00074,0.999996,0.0,1.0,0.004431,0.999843,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nso+dio_0w16: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1ci8,dio_1siy,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008322,0.999446,0.004096,0.999866,0.011376,0.998966,0.0,1.0,0.001892,0.999971,0.000615,0.999997,0.0,1.0,0.004578,0.999832,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1ci8+dio_1siy: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o3g,dio_1siy,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.007631,0.999534,0.004949,0.999804,0.013984,0.998438,0.0,1.0,0.000148,1.0,0.000313,0.999999,0.0,1.0,0.004644,0.999827,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o3g+dio_1siy: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0a6g,dio_0s4y,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.009554,0.99927,0.003913,0.999878,0.010169,0.999173,0.0,1.0,0.001791,0.999974,0.000531,0.999998,0.0,1.0,0.004667,0.999826,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0a6g+dio_0s4y: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_095l,dio_1958,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.008816,0.999379,0.003039,0.999926,0.014655,0.998285,0.0,1.0,0.001067,0.999991,0.000277,0.999999,0.0,1.0,0.004715,0.999822,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_095l+dio_1958: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wyr,dio_1siy,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.009554,0.99927,0.008725,0.999391,0.000518,0.999998,0.0,1.0,0.002856,0.999935,0.000955,0.999993,0.0,1.0,0.004751,0.999819,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wyr+dio_1siy: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1im7,dio_09u3,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.006984,0.99961,0.003485,0.999903,0.018434,0.997289,0.0,1.0,0.000725,0.999996,0.000221,1.0,0.0,1.0,0.004774,0.999818,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1im7+dio_09u3: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ye9,dio_01av,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008264,0.999454,0.002993,0.999928,0.016397,0.997854,0.0,1.0,0.001117,0.99999,0.00047,0.999998,0.0,1.0,0.004803,0.999815,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ye9+dio_01av: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ux8,dio_0juh,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.009396,0.999294,0.008359,0.999441,0.004124,0.999864,0.0,1.0,0.002129,0.999964,0.00064,0.999997,0.0,1.0,0.004938,0.999805,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ux8+dio_0juh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_01av,dio_0lu5,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.00774,0.999521,0.004708,0.999823,0.018889,0.997154,0.0,1.0,0.000183,1.0,0.000242,1.0,0.0,1.0,0.005205,0.999783,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_01av+dio_0lu5: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_039l,dio_139x,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.00949,0.99928,0.005454,0.999762,0.01326,0.998595,0.0,1.0,0.001438,0.999983,0.000699,0.999996,0.0,1.0,0.005326,0.999773,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_039l+dio_139x: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_04j8,dio_113w,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.008325,0.999446,0.008879,0.99937,0.008718,0.999392,0.0,1.0,0.00268,0.999943,0.000598,0.999997,0.0,1.0,0.005421,0.999765,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_04j8+dio_113w: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0myd,dio_1176,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008962,0.999358,0.008965,0.999357,0.008196,0.999463,0.0,1.0,0.002024,0.999967,0.000651,0.999997,0.0,1.0,0.005442,0.999763,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0myd+dio_1176: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_002s,dio_1001,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008974,0.999356,0.00181,0.999974,0.022413,0.995997,0.001033,0.999991,0.001158,0.999989,0.000418,0.999999,0.0,1.0,0.005582,0.999751,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_002s+dio_1001: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09rd,dio_0u87,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010275,0.999156,0.008917,0.999364,0.006454,0.999667,0.0,1.0,0.002403,0.999954,0.00071,0.999996,0.0,1.0,0.005595,0.99975,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09rd+dio_0u87: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0eq2,dio_0mlx,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.00824,0.999457,0.004776,0.999818,0.02137,0.99636,0.0,1.0,0.000134,1.0,0.000315,0.999999,0.0,1.0,0.005637,0.999746,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0eq2+dio_0mlx: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0fvb,dio_0jgl,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010092,0.999186,0.004569,0.999833,0.019244,0.997046,0.0,1.0,0.0005,0.999998,0.000486,0.999998,0.0,1.0,0.005845,0.999727,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0fvb+dio_0jgl: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o3g,dio_0wyr,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011181,0.999001,0.005547,0.999754,0.013569,0.998529,0.0,1.0,0.002718,0.999941,0.000803,0.999995,0.0,1.0,0.005977,0.999714,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o3g+dio_0wyr: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1omn,dio_1to7,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010784,0.99907,0.007522,0.999548,0.011469,0.998949,0.0,1.0,0.002209,0.999961,0.000719,0.999996,0.0,1.0,0.005986,0.999713,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1omn+dio_1to7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1aj9,dio_1t9x,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010133,0.999179,0.005627,0.999747,0.017218,0.997634,0.0,1.0,0.00167,0.999978,0.000513,0.999998,0.0,1.0,0.006011,0.999711,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1aj9+dio_1t9x: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0892,dio_0jdy,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010713,0.999083,0.007989,0.99949,0.011298,0.99898,0.0,1.0,0.00224,0.99996,0.000744,0.999996,0.0,1.0,0.006058,0.999707,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0892+dio_0jdy: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_07kj,dio_1im7,6,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011513,0.998941,0.004779,0.999817,0.016482,0.997832,0.0,1.0,0.002466,0.999951,0.000742,0.999996,0.0,1.0,0.006197,0.999693,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_07kj+dio_1im7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_095l,dio_1ocs,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.010926,0.999046,0.006727,0.999638,0.01946,0.99698,0.0,1.0,0.000695,0.999996,0.000132,1.0,0.0,1.0,0.006545,0.999657,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_095l+dio_1ocs: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1176,dio_14eh,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011757,0.998895,0.011762,0.998894,0.007775,0.999517,0.0,1.0,0.002717,0.999941,0.000841,0.999994,0.0,1.0,0.00679,0.999631,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1176+dio_14eh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1mrs,dio_1x1g,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012201,0.99881,0.004638,0.999828,0.022516,0.995961,0.0,1.0,0.000987,0.999992,0.000772,0.999995,0.0,1.0,0.006851,0.999625,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mrs+dio_1x1g: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o3g,dio_1tj7,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011612,0.998923,0.007171,0.999589,0.020817,0.996545,0.0,1.0,0.000962,0.999993,0.000411,0.999999,0.0,1.0,0.00703,0.999605,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o3g+dio_1tj7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ye9,dio_0lu5,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011688,0.998908,0.004985,0.999801,0.030366,0.992677,0.0,1.0,0.000934,0.999993,0.000289,0.999999,0.0,1.0,0.0077,0.999526,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ye9+dio_0lu5: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o3g,dio_1ci8,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01241,0.99877,0.006856,0.999624,0.02536,0.994881,0.0,1.0,0.001754,0.999975,0.000545,0.999998,0.0,1.0,0.007819,0.999511,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o3g+dio_1ci8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0vqe,dio_1azw,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011476,0.998948,0.006186,0.999694,0.029601,0.993039,0.0,1.0,0.000996,0.999992,0.000498,0.999998,0.0,1.0,0.007846,0.999508,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0vqe+dio_1azw: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0h67,dio_1gjs,14,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.009893,0.999218,0.006531,0.999659,0.004725,0.999821,0.01838,0.997305,0.006224,0.99969,0.002062,0.999966,0.0,1.0,0.007988,0.99949,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0h67+dio_1gjs: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nso,dio_1to7,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014132,0.998405,0.003721,0.999889,0.032728,0.991504,0.0,1.0,0.000996,0.999992,0.000641,0.999997,0.0,1.0,0.008329,0.999445,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nso+dio_1to7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jgl,dio_12xn,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014692,0.998276,0.008002,0.999488,0.024635,0.995168,0.0,1.0,0.000882,0.999994,0.001062,0.999991,0.0,1.0,0.008451,0.999429,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jgl+dio_12xn: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nso,dio_101q,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016471,0.997834,0.01015,0.999176,0.014862,0.998236,0.0,1.0,0.002799,0.999937,0.001161,0.999989,0.0,1.0,0.008454,0.999429,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nso+dio_101q: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ux8,dio_0t27,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014114,0.998409,0.01242,0.998768,0.015633,0.998049,0.0,1.0,0.002878,0.999934,0.00086,0.999994,0.0,1.0,0.008467,0.999427,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ux8+dio_0t27: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_12dn,dio_0k50,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015012,0.9982,0.011074,0.99902,0.019252,0.997044,0.0,1.0,0.001153,0.999989,0.000599,0.999997,0.0,1.0,0.008559,0.999414,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_12dn+dio_0k50: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1a5x,dio_1azw,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.013704,0.9985,0.005662,0.999744,0.033357,0.991177,0.0,1.0,0.001831,0.999973,0.000568,0.999997,0.0,1.0,0.008839,0.999375,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1a5x+dio_1azw: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wyr,dio_1ldu,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015602,0.998056,0.008896,0.999367,0.026079,0.994589,0.0,1.0,0.000503,0.999998,0.000135,1.0,0.0,1.0,0.008912,0.999365,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wyr+dio_1ldu: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o3g,dio_1ldu,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01392,0.998452,0.013599,0.998523,0.017475,0.997563,0.0,1.0,0.003221,0.999917,0.000938,0.999993,0.0,1.0,0.008956,0.999359,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o3g+dio_1ldu: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wnz,dio_1yai,12,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.012378,0.998776,0.008925,0.999363,0.028981,0.993326,0.0,1.0,0.003538,0.9999,0.000826,0.999995,0.0,1.0,0.008973,0.999356,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wnz+dio_1yai: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_19uu,dio_12im,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.01949,0.99697,0.009977,0.999204,0.014196,0.99839,0.0,1.0,0.002323,0.999957,0.001282,0.999987,0.0,1.0,0.009004,0.999352,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_19uu+dio_12im: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0pl4,dio_11e9,12,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015932,0.997974,0.004929,0.999806,0.034967,0.990313,6e-06,1.0,0.000838,0.999994,0.000589,0.999997,0.0,1.0,0.009269,0.999313,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0pl4+dio_11e9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_07kj,dio_0o3g,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013734,0.998493,0.012143,0.998822,0.024338,0.995283,0.0,1.0,0.002368,0.999955,0.001566,0.99998,0.0,1.0,0.009345,0.999302,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_07kj+dio_0o3g: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0b1z,dio_0bm2,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013933,0.998449,0.009371,0.999298,0.030321,0.992699,0.0,1.0,0.002604,0.999946,0.000846,0.999994,0.0,1.0,0.009476,0.999282,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0b1z+dio_0bm2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14xc,dio_0w16,8,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017519,0.997551,0.018284,0.997333,0.005632,0.999746,0.0,1.0,0.003839,0.999882,0.001328,0.999986,0.0,1.0,0.009547,0.999271,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14xc+dio_0w16: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09u3,dio_0o3g,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014195,0.998391,0.013436,0.998558,0.022386,0.996007,0.0,1.0,0.004108,0.999865,0.001702,0.999977,0.0,1.0,0.00976,0.999238,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09u3+dio_0o3g: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ye9,dio_0b1z,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015565,0.998066,0.011255,0.998988,0.024858,0.995081,0.0,1.0,0.004228,0.999857,0.001342,0.999986,0.0,1.0,0.009894,0.999218,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ye9+dio_0b1z: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0oic,dio_1jba,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019817,0.996868,0.01245,0.998761,0.019205,0.997058,9.4e-05,1.0,0.00012,1.0,0.000866,0.999994,0.0,1.0,0.009899,0.999217,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0oic+dio_1jba: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nso,dio_1omn,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.018941,0.997138,0.010172,0.999173,0.021905,0.996176,0.0,1.0,0.0032,0.999918,0.00128,0.999987,0.0,1.0,0.009963,0.999207,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nso+dio_1omn: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_08yx,dio_0w94,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013981,0.998439,0.012452,0.998761,0.028035,0.993752,0.0,1.0,0.003284,0.999914,0.001038,0.999991,0.0,1.0,0.010002,0.9992,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_08yx+dio_0w94: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14xc,dio_101q,8,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017476,0.997563,0.015855,0.997993,0.01603,0.997948,0.0,1.0,0.003215,0.999917,0.000915,0.999993,0.0,1.0,0.010129,0.99918,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14xc+dio_101q: gleiche passive Bedeutungsinsel, ohne Handlung."
