text_island_symbol,dominant_inner_core_state,observations,avg_semantic_maturity_score,last_semantic_maturity_score,passive_affordance,memory_note,inner_core_state,first_seen_source,last_seen_source,last_score_delta,last_stability_delta,last_variation_delta,last_drift_delta,last_left_inner_map_state,last_right_inner_map_state,left_families,right_families,state_counts,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_17glilg,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_17glilg: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1bbd5is,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1bbd5is: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1pd0h4r,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1pd0h4r: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_005b|dio_059n|dio_0jik|dio_0xs8|dio_1bd0,dio_005b|dio_059n|dio_0jik|dio_0xs8|dio_1bd0,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_al79ws,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_al79ws: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_06oq|dio_0ec1|dio_0oqr|dio_0v3b|dio_0v6x,dio_06oq|dio_0ec1|dio_0oqr|dio_0v3b|dio_0v6x,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_fq9vx7,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_fq9vx7: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0b44|dio_0uig|dio_15rj|dio_1idy|dio_1xjn,dio_0b44|dio_0uig|dio_15rj|dio_1idy|dio_1xjn,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_nqwdwc,passive_foreign_boundary_core,3,0.353333333,0.353333333,can_preserve_foreign_boundary_without_mixing,"dio_text_nqwdwc: passive_foreign_boundary_core; observations=3; score=0.353; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_10q2|dio_112y|dio_14sg|dio_1fzn|dio_1r7g,dio_10q2|dio_112y|dio_14sg|dio_1fzn|dio_1r7g,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1ecr7f6,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_1ecr7f6: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1u3dtzt,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_1u3dtzt: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_090n|dio_0arh|dio_0iom|dio_0vuv,dio_090n|dio_0arh|dio_0iom|dio_0vuv,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_9ytzzv,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_9ytzzv: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_020m|dio_09xr|dio_1k0g|dio_1ykd,dio_020m|dio_09xr|dio_1k0g|dio_1ykd,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_bgbk02,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_bgbk02: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0d6d|dio_1386|dio_1p0t|dio_1v8k,dio_0d6d|dio_1386|dio_1p0t|dio_1v8k,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_d2s5fa,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_d2s5fa: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0j7e|dio_0qgk|dio_0xcb|dio_1db2,dio_0j7e|dio_0qgk|dio_0xcb|dio_1db2,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_oxpqn0,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_oxpqn0: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0ll6|dio_0qif|dio_1gcz|dio_1ouq,dio_0ll6|dio_0qif|dio_1gcz|dio_1ouq,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_yp1bla,passive_foreign_boundary_core,3,0.346666667,0.346666667,can_preserve_foreign_boundary_without_mixing,"dio_text_yp1bla: passive_foreign_boundary_core; observations=3; score=0.347; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0afo|dio_0evw|dio_1vje|dio_1vq3,dio_0afo|dio_0evw|dio_1vje|dio_1vq3,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_10drzyv,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_10drzyv: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_00by|dio_0qwv|dio_1kxj,dio_00by|dio_0qwv|dio_1kxj,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_137bra8,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_137bra8: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_05bh|dio_0cip|dio_0fip,dio_05bh|dio_0cip|dio_0fip,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_143un43,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_143un43: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_1km5|dio_1o13|dio_1tpj,dio_1km5|dio_1o13|dio_1tpj,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_14g9aw2,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_14g9aw2: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_02ju|dio_11nx|dio_1hvd,dio_02ju|dio_11nx|dio_1hvd,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_14mbkh6,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_14mbkh6: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_04ui|dio_0skq|dio_12ay,dio_04ui|dio_0skq|dio_12ay,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1d376i0,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_1d376i0: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0gqd|dio_0tkr|dio_1wc6,dio_0gqd|dio_0tkr|dio_1wc6,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1dh1gcg,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_1dh1gcg: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0xvw|dio_15uo|dio_1ssh,dio_0xvw|dio_15uo|dio_1ssh,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1e02mr7,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_1e02mr7: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_09lg|dio_12hh|dio_1w42,dio_09lg|dio_12hh|dio_1w42,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1pryfr7,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_1pryfr7: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0lsl|dio_0m7z|dio_14mx,dio_0lsl|dio_0m7z|dio_14mx,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1r1mjhl,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_1r1mjhl: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_06rl|dio_0930|dio_0bux,dio_06rl|dio_0930|dio_0bux,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_4fjp5y,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_4fjp5y: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0bb4|dio_0gp9|dio_12x7,dio_0bb4|dio_0gp9|dio_12x7,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_cxrd76,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_cxrd76: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0mni|dio_1tle|dio_1xyx,dio_0mni|dio_1tle|dio_1xyx,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_d177jt,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_d177jt: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_021j|dio_16m3|dio_1l1a,dio_021j|dio_16m3|dio_1l1a,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_smumxj,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_smumxj: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0d19|dio_0y91|dio_14ix,dio_0d19|dio_0y91|dio_14ix,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_uodvwc,passive_foreign_boundary_core,3,0.34,0.34,can_preserve_foreign_boundary_without_mixing,"dio_text_uodvwc: passive_foreign_boundary_core; observations=3; score=0.340; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0e8y|dio_11ts|dio_14z4,dio_0e8y|dio_11ts|dio_14z4,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_11r0rs0,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_11r0rs0: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_05ce|dio_06gw,dio_05ce|dio_06gw,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_12cwxbj,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_12cwxbj: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0p65|dio_0unl,dio_0p65|dio_0unl,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_12rl5ke,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_12rl5ke: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_00x2|dio_0tfu,dio_00x2|dio_0tfu,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_19tfip4,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_19tfip4: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_000f|dio_0lbg,dio_000f|dio_0lbg,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1b1j4sj,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1b1j4sj: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0lhb|dio_1e0b,dio_0lhb|dio_1e0b,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1bcj70r,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1bcj70r: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0bhk|dio_0h5v,dio_0bhk|dio_0h5v,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1cioi37,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1cioi37: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_19b1|dio_1vcq,dio_19b1|dio_1vcq,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1dzt2p3,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1dzt2p3: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_0m9r|dio_14la,dio_0m9r|dio_14la,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
dio_text_1eo4l7g,passive_foreign_boundary_core,3,0.333333333,0.333333333,can_preserve_foreign_boundary_without_mixing,"dio_text_1eo4l7g: passive_foreign_boundary_core; observations=3; score=0.333; passiv, keine Handlung.",passive_foreign_boundary_core,C_vs_D_inner_core_list,E_vs_F_inner_core_list,0.0,0.0,0.0,0.0,inner_foreign_boundary_space,inner_foreign_boundary_space,dio_10jm|dio_17ne,dio_10jm|dio_17ne,{'passive_foreign_boundary_core': 3},True,False,False,False,False,False,False,False
