symbol_family,probe,probe_kipp_state,left_episode_count,right_episode_count,episode_count_delta,left_dominant_best_action,right_dominant_best_action,left_dominant_observation_action,right_dominant_observation_action,best_reward_training_delta,trade_readiness_delta,left_dominant_neuro_tone,right_dominant_neuro_tone,left_dominant_temporal_state,right_dominant_temporal_state,left_avg_best_reward_training,right_avg_best_reward_training,left_avg_trade_readiness,right_avg_trade_readiness,left_avg_fuehlen_mcm_coherence,right_avg_fuehlen_mcm_coherence,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_0ic6,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.009704,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0043345,0.0140385,-0.233322,-0.235088,True,False,False,False,False,False,False,False
dio_0ic6,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.009685,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0105065,0.0201915,-0.233388,-0.235191,True,False,False,False,False,False,False,False
dio_0icm,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002809,0.002814,0.39057,0.389076,True,False,False,False,False,False,False,False
dio_0ink,probe26,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001784,-1.5e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.482375,0.480591,0.0020965,0.0020815,0.984331,0.986182,True,False,False,False,False,False,False,False
dio_0iou,probe25,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.0027245,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0027245,0.0,0.297746,0.0,True,False,False,False,False,False,False,False
dio_0iou,probe26,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.0027385,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0027385,0.0,0.301343,True,False,False,False,False,False,False,False
dio_0ipe,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.548654,0.548654,0.002349,0.002351,0.982886,0.982654,True,False,False,False,False,False,False,False
dio_0irs,probe21,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003981,0.003979,0.993213,0.992399,True,False,False,False,False,False,False,False
dio_0j34,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003815,0.0038125,0.981559,0.980479,True,False,False,False,False,False,False,False
dio_0j8d,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001636,0.001632,-0.213883,-0.213885,True,False,False,False,False,False,False,False
dio_0jg9,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001594,0.0015965,-0.239897,-0.238604,True,False,False,False,False,False,False,False
dio_0jgk,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00187,0.0018715,-0.239451,-0.238799,True,False,False,False,False,False,False,False
dio_0jp7,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027475,0.0027475,0.300916,0.30093,True,False,False,False,False,False,False,False
dio_0jx1,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028125,0.0028235,0.38812,0.391005,True,False,False,False,False,False,False,False
dio_0k0f,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003702,0.003699,0.696321,0.696719,True,False,False,False,False,False,False,False
dio_0kae,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0016275,0.0016305,-0.240938,-0.239774,True,False,False,False,False,False,False,False
dio_0kom,probe22,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003173,0.0031745,0.391331,0.393967,True,False,False,False,False,False,False,False
dio_0ksa,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003883,0.00388,0.950282,0.949027,True,False,False,False,False,False,False,False
dio_0ksa,probe24,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.2e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.019438,0.019426,0.958846,0.958595,True,False,False,False,False,False,False,False
dio_0kw1,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,6e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0016435,0.0016495,-0.216601,-0.215672,True,False,False,False,False,False,False,False
dio_0l9d,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,3.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001696,0.0016995,-0.241176,-0.242965,True,False,False,False,False,False,False,False
dio_0lf6,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002813,0.002813,0.331198,0.331212,True,False,False,False,False,False,False,False
dio_0lrt,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027255,0.0027215,0.303881,0.303195,True,False,False,False,False,False,False,False
dio_0lrt,probe22,probe_lived_support_drop,4,2,-2,LONG,LONG,LONG,LONG,0.0,-0.00547025,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.01908575,0.0136155,0.301629,0.297952,True,False,False,False,False,False,False,False
dio_0m7s,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0039005,0.0039045,0.933068,0.933035,True,False,False,False,False,False,False,False
dio_0m7s,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.8e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0194885,0.0195065,0.921936,0.921025,True,False,False,False,False,False,False,False
dio_0m9e,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0024985,0.002498,0.346481,0.343837,True,False,False,False,False,False,False,False
dio_0m9e,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.35e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0125285,0.012515,0.345438,0.34252,True,False,False,False,False,False,False,False
dio_0ngs,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0038005,0.0037895,0.966789,0.964785,True,False,False,False,False,False,False,False
dio_0ni1,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0039,0.0038985,0.893525,0.891426,True,False,False,False,False,False,False,False
dio_0nki,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0013,1e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.609319,0.610619,0.0008945,0.0008955,-0.220256,-0.219742,True,False,False,False,False,False,False,False
dio_0nmw,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,6.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0029745,0.002981,0.387935,0.386141,True,False,False,False,False,False,False,False
dio_0nrp,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0022345,0.0022375,0.106605,0.10669,True,False,False,False,False,False,False,False
dio_0nvd,probe22,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001543,-8.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.473856,0.472313,0.0019675,0.001959,0.982407,0.980327,True,False,False,False,False,False,False,False
dio_0nvd,probe25,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,0.348639,0.0092925,-,focus_tone,-,temporal_first_contact,0.0,0.348639,0.0,0.0092925,0.0,0.979003,True,False,False,False,False,False,False,False
dio_0o73,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0042215,0.0042205,0.964263,0.961877,True,False,False,False,False,False,False,False
dio_0o73,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0210975,0.021092,0.964221,0.962706,True,False,False,False,False,False,False,False
dio_0o73,probe26,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.0379845,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0379845,0.0,0.950898,True,False,False,False,False,False,False,False
dio_0ocp,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0037855,0.003783,0.979389,0.9783,True,False,False,False,False,False,False,False
dio_0ocv,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001539,0.001542,-0.215063,-0.213779,True,False,False,False,False,False,False,False
dio_0omt,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027755,0.0027725,0.315596,0.314408,True,False,False,False,False,False,False,False
dio_0pni,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00399,0.0039895,0.941183,0.940881,True,False,False,False,False,False,False,False
dio_0pni,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.019966,0.019962,0.944185,0.943663,True,False,False,False,False,False,False,False
dio_0q3v,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015925,0.0015915,-0.234336,-0.23488,True,False,False,False,False,False,False,False
dio_0q96,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0029015,0.002899,0.391017,0.388045,True,False,False,False,False,False,False,False
dio_0q96,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.6e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.014493,0.014477,0.392277,0.389759,True,False,False,False,False,False,False,False
dio_0q96,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3.75e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.026047,0.0260095,0.391136,0.389115,True,False,False,False,False,False,False,False
dio_0qcz,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0026365,0.002638,0.338201,0.33659,True,False,False,False,False,False,False,False
dio_0qfc,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027425,0.0027425,0.302241,0.302335,True,False,False,False,False,False,False,False
dio_0qfc,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.3e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013756,0.013743,0.299543,0.299645,True,False,False,False,False,False,False,False
dio_0qjm,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027635,0.002768,0.355103,0.355298,True,False,False,False,False,False,False,False
dio_0r29,probe21,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.003374,-7.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.432503,0.429129,0.000677,0.0006695,-0.23619,-0.237315,True,False,False,False,False,False,False,False
dio_0r61,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0016255,0.0016235,-0.248237,-0.24913,True,False,False,False,False,False,False,False
dio_0r61,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.5e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.008129,0.008114,-0.248494,-0.249307,True,False,False,False,False,False,False,False
dio_0r61,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3.6e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0146775,0.0146415,-0.23445,-0.234327,True,False,False,False,False,False,False,False
dio_0r61,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3.7e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.021324,0.021287,-0.242708,-0.243644,True,False,False,False,False,False,False,False
dio_0r61,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4.85e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.02628,0.0262315,-0.236749,-0.237704,True,False,False,False,False,False,False,False
dio_0r8l,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00425,0.004248,0.996032,0.996831,True,False,False,False,False,False,False,False
dio_0r8l,probe24,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.02121,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.02121,0.0,0.983284,True,False,False,False,False,False,False,False
dio_0r8l,probe26,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.016834,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0213115,0.0381455,0.995726,0.996168,True,False,False,False,False,False,False,False
dio_0r90,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002974,0.002978,0.395735,0.393925,True,False,False,False,False,False,False,False
dio_0rt8,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.55e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002607,0.0026225,0.356729,0.355443,True,False,False,False,False,False,False,False
dio_0rwa,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.65e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0037915,0.003808,0.88705,0.88848,True,False,False,False,False,False,False,False
dio_0scd,probe22,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.002974,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.002974,0.0,0.395528,0.0,True,False,False,False,False,False,False,False
dio_0scd,probe24,probe_neuro_tone_reorganizes,0,2,2,-,SHORT,-,SHORT,1.0,0.0029605,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0029605,0.0,0.394127,True,False,False,False,False,False,False,False
dio_0sou,probe23,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,7.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028635,0.002871,0.343672,0.344096,True,False,False,False,False,False,False,False
dio_0t27,probe25,probe_no_visible_kipp,2,2,0,WAIT,WAIT,-,-,0.0,0.0,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.0,0.0,1.5e-06,1.5e-06,-0.21251,-0.211077,True,False,False,False,False,False,False,False
dio_0t27,probe26,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-7e-05,-5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.008389,0.008319,2.8e-05,2.3e-05,-0.212974,-0.211532,True,False,False,False,False,False,False,False
dio_0t61,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001645,0.0016405,-0.214954,-0.216855,True,False,False,False,False,False,False,False
dio_0t8k,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0038705,0.0038665,0.946324,0.944702,True,False,False,False,False,False,False,False
dio_0t8k,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.75e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0193215,0.019304,0.94032,0.939011,True,False,False,False,False,False,False,False
dio_0t8k,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2.9e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0346945,0.0346655,0.94564,0.944282,True,False,False,False,False,False,False,False
dio_0trg,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002765,0.002767,0.287708,0.287287,True,False,False,False,False,False,False,False
dio_0u61,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027565,0.002757,0.311042,0.311253,True,False,False,False,False,False,False,False
dio_0u61,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013767,0.0137695,0.307849,0.308068,True,False,False,False,False,False,False,False
dio_0udt,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0040275,0.004027,0.944825,0.944507,True,False,False,False,False,False,False,False
dio_0udt,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0201565,0.0201525,0.946953,0.946623,True,False,False,False,False,False,False,False
dio_0ux0,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,4.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0024535,0.002458,0.078321,0.07911,True,False,False,False,False,False,False,False
dio_0v3a,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015285,0.00153,-0.202849,-0.202029,True,False,False,False,False,False,False,False
dio_0vn1,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,8e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003005,0.003013,0.392848,0.391707,True,False,False,False,False,False,False,False
dio_0w16,probe20,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,0.474061,0.0020775,-,focus_tone,-,temporal_first_contact,0.0,0.474061,0.0,0.0020775,0.0,0.988488,True,False,False,False,False,False,False,False
dio_0w16,probe22,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.004686,0.008287,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.439137,0.434451,0.0019305,0.0102175,0.983989,0.984807,True,False,False,False,False,False,False,False
dio_0w4x,probe23,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.009258,-1.4e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.101695,0.092437,0.0001555,0.0001415,-0.220587,-0.220083,True,False,False,False,False,False,False,False
dio_0w8h,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003913,0.0039085,0.918628,0.916758,True,False,False,False,False,False,False,False
dio_0wxw,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001309,0.0013125,-0.320553,-0.319211,True,False,False,False,False,False,False,False
dio_0x9y,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028495,0.0028495,0.344887,0.344952,True,False,False,False,False,False,False,False
dio_0yco,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,6e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0041695,0.0041755,0.968289,0.96909,True,False,False,False,False,False,False,False
dio_0yco,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.8e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.020841,0.020869,0.960797,0.961314,True,False,False,False,False,False,False,False
dio_0yk9,probe20,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.48913,-0.0021435,focus_tone,-,temporal_first_contact,-,0.48913,0.0,0.0021435,0.0,0.987434,0.0,True,False,False,False,False,False,False,False
dio_0yk9,probe21,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.010133,-0.008619,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.323786,0.313653,0.0099955,0.0013765,0.989347,0.989517,True,False,False,False,False,False,False,False
dio_0z2v,probe24,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.009006,-1.65e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.417957,0.408951,0.0006325,0.000616,-0.201441,-0.202205,True,False,False,False,False,False,False,False
dio_0z2v,probe26,probe_neuro_tone_reorganizes,0,2,2,-,SHORT,-,SHORT,0.427286,0.003091,-,observation_tone,-,temporal_first_contact,0.0,0.427286,0.0,0.003091,0.0,-0.204303,True,False,False,False,False,False,False,False
dio_0zkk,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0031895,0.003189,0.386933,0.389152,True,False,False,False,False,False,False,False
dio_0zmy,probe25,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.000841,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.463636,0.462795,0.002009,0.0020085,0.988234,0.989849,True,False,False,False,False,False,False,False
dio_0zoq,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015655,0.00157,-0.256086,-0.255841,True,False,False,False,False,False,False,False
dio_0zq7,probe22,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,2.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002775,0.0027775,0.291816,0.289855,True,False,False,False,False,False,False,False
dio_0zq7,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.05e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0138885,0.013899,0.303381,0.302295,True,False,False,False,False,False,False,False
dio_0zq7,probe25,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.0250495,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0250495,0.0,0.29518,0.0,True,False,False,False,False,False,False,False
dio_0zq7,probe26,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.03626,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.03626,0.0,0.298414,0.0,True,False,False,False,False,False,False,False
dio_101r,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-6.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0024455,0.002439,0.308652,0.307923,True,False,False,False,False,False,False,False
dio_106t,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002463,0.0024675,0.296745,0.298727,True,False,False,False,False,False,False,False
dio_108f,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-4e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015955,0.0015915,-0.26697,-0.268898,True,False,False,False,False,False,False,False
dio_10gp,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-6e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028225,0.0028165,0.349053,0.348002,True,False,False,False,False,False,False,False
