text_island_symbol,dominant_trajectory_state,last_trajectory_state,observations,last_family_change_state,last_score_delta,last_max_drift_pressure,passive_affordance,memory_note,first_seen_source,last_seen_source,last_state_path,last_maturity_path,last_score_path,trajectory_counts,history,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_3d0df7,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_3d0df7: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_40u2ic,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.28,0.0,can_preserve_raw_semantic_trace,"dio_text_40u2ic: persistent_raw_history; observations=1; last_path=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.280000 -> 0.280000,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.280000 -> 0.280000', 'family_count_path': '0 -> 14 -> 14', 'score_delta': 0.28, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_4zlfdv,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_4zlfdv: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_598ccf,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_598ccf: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_5c0370,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.213333333,0.0,can_preserve_raw_semantic_trace,"dio_text_5c0370: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.213333', 'family_count_path': '0 -> 0 -> 2', 'score_delta': 0.213333333, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_5k2p2w,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.213333333,0.0,can_preserve_raw_semantic_trace,"dio_text_5k2p2w: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.213333', 'family_count_path': '0 -> 0 -> 2', 'score_delta': 0.213333333, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_65wy8h,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_65wy8h: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_7uk4r3,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_7uk4r3: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_94o2ys,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_94o2ys: persistent_raw_history; observations=1; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.226667 -> 0.226667 -> 0.226667', 'family_count_path': '4 -> 4 -> 4', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_bm60e1,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.213333333,0.0,can_preserve_raw_semantic_trace,"dio_text_bm60e1: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.213333', 'family_count_path': '0 -> 0 -> 2', 'score_delta': 0.213333333, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_bmut80,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.24,0.0,can_preserve_raw_semantic_trace,"dio_text_bmut80: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.240000,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.240000', 'family_count_path': '0 -> 0 -> 6', 'score_delta': 0.24, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_eg70y3,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_eg70y3: persistent_raw_history; observations=1; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.226667 -> 0.226667 -> 0.226667', 'family_count_path': '4 -> 4 -> 4', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_g9y9ia,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_g9y9ia: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_hiqxzv,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_hiqxzv: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_hxjiff,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_hxjiff: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_ica3lu,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_ica3lu: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_jhwfk5,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.22,0.0,can_preserve_raw_semantic_trace,"dio_text_jhwfk5: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.220000,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.220000', 'family_count_path': '0 -> 0 -> 3', 'score_delta': 0.22, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_k2zhzo,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_k2zhzo: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_okhqjp,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.22,0.0,can_preserve_raw_semantic_trace,"dio_text_okhqjp: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.220000,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.220000', 'family_count_path': '0 -> 0 -> 3', 'score_delta': 0.22, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_pduwz4,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_pduwz4: persistent_raw_history; observations=1; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.226667 -> 0.226667 -> 0.226667', 'family_count_path': '4 -> 4 -> 4', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_q3unp1,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.213333333,0.0,can_preserve_raw_semantic_trace,"dio_text_q3unp1: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.213333', 'family_count_path': '0 -> 0 -> 2', 'score_delta': 0.213333333, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_qe7gt1,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_qe7gt1: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_qypegb,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_qypegb: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_s8uxc7,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_s8uxc7: persistent_raw_history; observations=1; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'family_count_path': '1 -> 1 -> 1', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_t4tvl8,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_t4tvl8: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_tjhw7r,persistent_raw_history,persistent_raw_history,1,family_basis_stable,0.0,0.0,can_preserve_raw_semantic_trace,"dio_text_tjhw7r: persistent_raw_history; observations=1; last_path=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_stable', 'state_path': 'inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space', 'maturity_path': 'new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island', 'score_path': '0.206667 -> 0.206667 -> 0.206667', 'family_count_path': '1 -> 1 -> 1', 'score_delta': 0.0, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
dio_text_u1ig76,persistent_raw_history,persistent_raw_history,1,family_basis_single_or_absent,0.206666667,0.0,can_preserve_raw_semantic_trace,"dio_text_u1ig76: persistent_raw_history; observations=1; last_path=absent -> absent -> inner_unconfirmed_raw_space; passiv, keine Handlung.",C_D_E_text_island_reorganization_history,C_D_E_text_island_reorganization_history,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,{'persistent_raw_history': 1},"[{'source_label': 'C_D_E_text_island_reorganization_history', 'trajectory_state': 'persistent_raw_history', 'family_change_state': 'family_basis_single_or_absent', 'state_path': 'absent -> absent -> inner_unconfirmed_raw_space', 'maturity_path': 'absent -> absent -> new_unconfirmed_text_island', 'score_path': '0.000000 -> 0.000000 -> 0.206667', 'family_count_path': '0 -> 0 -> 1', 'score_delta': 0.206666667, 'max_drift_pressure': 0.0, 'timestamp': 1780784649}]",True,False,False,False,False,False,False,False
