text_island_symbol,trajectory_state,family_change_state,state_path,maturity_path,score_path,family_count_path,score_delta,reorganization_history_note,labels,first_score,last_score,max_score,max_stability_pressure,max_variation_bearing,max_drift_pressure,first_families,last_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_1jk9v37,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1jk9v37: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0y5o,dio_0y5o,True,False,False,False,False,False,False,False
dio_text_1kx4hnb,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1kx4hnb: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1r1o,dio_1r1o,True,False,False,False,False,False,False,False
dio_text_1mmcxi3,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_1mmcxi3: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1wbg,dio_1wbg,True,False,False,False,False,False,False,False
dio_text_1muyk05,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_1muyk05: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1r2h,dio_1r2h,True,False,False,False,False,False,False,False
dio_text_1nn5psx,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1nn5psx: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1lcu,dio_1lcu,True,False,False,False,False,False,False,False
dio_text_1orwsh,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.260000,0 -> 0 -> 9,0.26,"dio_text_1orwsh: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.26,0.26,0.55,0.104,0.0,dio_0bkt|dio_0j6l|dio_11ex|dio_16qb|dio_19rg|dio_1fbp|dio_1nvu|dio_1qmr|dio_1xjq,dio_0bkt|dio_0j6l|dio_11ex|dio_16qb|dio_19rg|dio_1fbp|dio_1nvu|dio_1qmr|dio_1xjq,True,False,False,False,False,False,False,False
dio_text_1qdy1d4,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1qdy1d4: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0mtm,dio_0mtm,True,False,False,False,False,False,False,False
dio_text_1qjid8n,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.226667,0 -> 0 -> 4,0.226666667,"dio_text_1qjid8n: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.226666667,0.226666667,0.55,0.090666667,0.0,dio_0fsw|dio_0wb6|dio_1lno|dio_1omn,dio_0fsw|dio_0wb6|dio_1lno|dio_1omn,True,False,False,False,False,False,False,False
dio_text_1qox452,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1qox452: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_005q,dio_005q,True,False,False,False,False,False,False,False
dio_text_1v7dvnp,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_1v7dvnp: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_13c2,dio_13c2,True,False,False,False,False,False,False,False
dio_text_1w0ccp,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1w0ccp: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0jgl,dio_0jgl,True,False,False,False,False,False,False,False
dio_text_1wpbm1s,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1wpbm1s: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_11xf,dio_11xf,True,False,False,False,False,False,False,False
dio_text_1wsyrye,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1wsyrye: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1k59,dio_1k59,True,False,False,False,False,False,False,False
dio_text_1xf7zxs,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1xf7zxs: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1tcv,dio_1tcv,True,False,False,False,False,False,False,False
dio_text_1xgywsf,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_1xgywsf: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1b5c,dio_1b5c,True,False,False,False,False,False,False,False
dio_text_1xv5iq8,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1xv5iq8: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1t9x,dio_1t9x,True,False,False,False,False,False,False,False
dio_text_1yewgfr,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1yewgfr: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1ngq,dio_1ngq,True,False,False,False,False,False,False,False
dio_text_1ynjhxk,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1ynjhxk: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1nuj,dio_1nuj,True,False,False,False,False,False,False,False
dio_text_1yy7b02,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1yy7b02: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0w05,dio_0w05,True,False,False,False,False,False,False,False
dio_text_2dflm7,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.220000,0 -> 0 -> 3,0.22,"dio_text_2dflm7: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.22,0.22,0.55,0.088,0.0,dio_0us2|dio_12g8|dio_1x64,dio_0us2|dio_12g8|dio_1x64,True,False,False,False,False,False,False,False
dio_text_2huq5y,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_2huq5y: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_118t,dio_118t,True,False,False,False,False,False,False,False
dio_text_3d0df7,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_3d0df7: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0gvt,dio_0gvt,True,False,False,False,False,False,False,False
dio_text_3n3v6t,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_3n3v6t: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0h8k,dio_0h8k,True,False,False,False,False,False,False,False
dio_text_40u2ic,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.280000 -> 0.280000 -> 0.280000,14 -> 14 -> 14,0.0,"dio_text_40u2ic: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.28,0.28,0.28,0.55,0.112,0.0,dio_037i|dio_0bde|dio_0e5l|dio_0ft4|dio_0j7z|dio_0lxp|dio_0o5p|dio_106w|dio_12im|dio_17b4|dio_1evh|dio_1k3c|dio_1k4r|dio_1vz0,dio_037i|dio_0bde|dio_0e5l|dio_0ft4|dio_0j7z|dio_0lxp|dio_0o5p|dio_106w|dio_12im|dio_17b4|dio_1evh|dio_1k3c|dio_1k4r|dio_1vz0,True,False,False,False,False,False,False,False
dio_text_4rcuji,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_4rcuji: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1i4x,dio_1i4x,True,False,False,False,False,False,False,False
dio_text_4zlfdv,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_4zlfdv: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0ghz,dio_0ghz,True,False,False,False,False,False,False,False
dio_text_564ra6,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_564ra6: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0x86,dio_0x86,True,False,False,False,False,False,False,False
dio_text_88815y,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_88815y: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1dle,dio_1dle,True,False,False,False,False,False,False,False
dio_text_88n1j5,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_88n1j5: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_11qj,dio_11qj,True,False,False,False,False,False,False,False
dio_text_8y31ii,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_8y31ii: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0zmc,dio_0zmc,True,False,False,False,False,False,False,False
dio_text_94o2ys,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,4 -> 4 -> 4,0.0,"dio_text_94o2ys: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.226666667,0.226666667,0.226666667,0.55,0.090666667,0.0,dio_04j8|dio_0n6e|dio_113w|dio_1mt4,dio_04j8|dio_0n6e|dio_113w|dio_1mt4,True,False,False,False,False,False,False,False
dio_text_b72586,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.260000,0 -> 0 -> 9,0.26,"dio_text_b72586: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.26,0.26,0.55,0.104,0.0,dio_0hd3|dio_0liz|dio_0pca|dio_0w16|dio_101q|dio_13di|dio_14xc|dio_1f9y|dio_1mhq,dio_0hd3|dio_0liz|dio_0pca|dio_0w16|dio_101q|dio_13di|dio_14xc|dio_1f9y|dio_1mhq,True,False,False,False,False,False,False,False
dio_text_bfyz2y,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_bfyz2y: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0qsr,dio_0qsr,True,False,False,False,False,False,False,False
dio_text_bmut80,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.240000 -> 0.240000,0 -> 6 -> 6,0.24,"dio_text_bmut80: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.24,0.24,0.55,0.096,0.0,dio_0892|dio_0jdy|dio_0r5x|dio_120i|dio_1eas|dio_1lk4,dio_0892|dio_0jdy|dio_0r5x|dio_120i|dio_1eas|dio_1lk4,True,False,False,False,False,False,False,False
dio_text_bnngns,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_bnngns: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1k1o,dio_1k1o,True,False,False,False,False,False,False,False
dio_text_c29c6,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_c29c6: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0qwb,dio_0qwb,True,False,False,False,False,False,False,False
dio_text_c8iucg,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_c8iucg: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0wsf,dio_0wsf,True,False,False,False,False,False,False,False
dio_text_eg70y3,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.226667,4 -> 4 -> 4,0.0,"dio_text_eg70y3: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.226666667,0.226666667,0.226666667,0.55,0.090666667,0.0,dio_0doc|dio_0qym|dio_1m86|dio_1r1g,dio_0doc|dio_0qym|dio_1m86|dio_1r1g,True,False,False,False,False,False,False,False
dio_text_f8qv2v,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_f8qv2v: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1k9b,dio_1k9b,True,False,False,False,False,False,False,False
dio_text_g2ete1,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_g2ete1: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_17y0,dio_17y0,True,False,False,False,False,False,False,False
dio_text_g9y9ia,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_g9y9ia: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1001,dio_1001,True,False,False,False,False,False,False,False
dio_text_gk99o7,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_gk99o7: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_09f6,dio_09f6,True,False,False,False,False,False,False,False
dio_text_hiqxzv,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_hiqxzv: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_13di,dio_13di,True,False,False,False,False,False,False,False
dio_text_hxjiff,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_hxjiff: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1as2,dio_1as2,True,False,False,False,False,False,False,False
dio_text_j5ifpp,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_j5ifpp: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0n1z,dio_0n1z,True,False,False,False,False,False,False,False
dio_text_k8rtsl,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_k8rtsl: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_037i,dio_037i,True,False,False,False,False,False,False,False
dio_text_lyhjmd,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_lyhjmd: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0wwe,dio_0wwe,True,False,False,False,False,False,False,False
dio_text_mkk94q,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_mkk94q: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0nwm,dio_0nwm,True,False,False,False,False,False,False,False
dio_text_ntwlxl,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_ntwlxl: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_15lu,dio_15lu,True,False,False,False,False,False,False,False
