contact_id,contact_symbol,contact_lage_state,run,tick,timestamp_ms,symbol,symbol_family,episode_contact_state,action,best_action_training,observation_learning_action,reward,trade_readiness,associative_trade,observation_learning_pressure
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,121,13,1767453900000000,dio_0sznn5g,dio_0szn,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.704152,0.504961,0.055262,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,121,18,1767455400000000,dio_1cey2vo,dio_1cey,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.006121,0.060735,0.056756
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,1,1767450300000000,dio_0wv3630,dio_0wv3,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.013889,0.080907,0.071879
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,2,1767450600000000,dio_0qze2dp,dio_0qze,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.005665,0.080925,0.077243
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,3,1767450900000000,dio_1guc9eq,dio_1guc,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.005075,0.072496,0.069197
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,4,1767451200000000,dio_0y8w6m7,dio_0y8w,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.005099,0.072847,0.069533
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,5,1767451500000000,dio_0u1izga,dio_0u1i,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.005294,0.075623,0.072182
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,6,1767451800000000,dio_14ebdp0,dio_14eb,kontakt_handlung_bestaetigt,SHORT,SHORT,-,1.405925,0.936608,0.077329,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,11,1767453300000000,dio_1ayyzfr,dio_1ayy,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.031979,0.059422,0.038635
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,12,1767453600000000,dio_1jn5kkr,dio_1jn5,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.025939,0.061939,0.045078
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,13,1767453900000000,dio_0sznn5g,dio_0szn,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.704152,0.529480,0.055050,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,122,18,1767455400000000,dio_1cey2vo,dio_1cey,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.011233,0.060385,0.053084
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,1,1767450300000000,dio_0wv3630,dio_0wv3,kontakt_handlung_bestaetigt,LONG,LONG,-,1.264211,0.073219,0.079026,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,6,1767451800000000,dio_14ebdp0,dio_14eb,kontakt_handlung_bestaetigt,SHORT,SHORT,-,1.405925,0.936614,0.077415,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,11,1767453300000000,dio_1ayyzfr,dio_1ayy,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.033340,0.059561,0.037890
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,12,1767453600000000,dio_1jn5kkr,dio_1jn5,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.051265,0.062380,0.029058
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,13,1767453900000000,dio_0sznn5g,dio_0szn,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.704152,0.550073,0.055496,0.000000
kontakt_sensorvarianz_probe12,dio_contact_0tb1y1t,bestaetigte_sensorvarianz,123,18,1767455400000000,dio_1cey2vo,dio_1cey,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.019209,0.060785,0.048299
