contact_id,contact_symbol,contact_lage_state,run,tick,timestamp_ms,symbol,symbol_family,episode_contact_state,action,best_action_training,observation_learning_action,reward,trade_readiness,associative_trade,observation_learning_pressure
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,109,13,1767423900000000,dio_0sznn5g,dio_0szn,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.703752,0.399578,0.065467,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,109,18,1767425400000000,dio_1l2hanx,dio_1l2h,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.051176,0.069242,0.035978
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,1,1767420300000000,dio_0wv3630,dio_0wv3,kontakt_handlung_bestaetigt,LONG,LONG,-,1.289028,0.916727,0.087600,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,6,1767421800000000,dio_14ebdp0,dio_14eb,kontakt_handlung_bestaetigt,SHORT,SHORT,-,1.397153,0.937208,0.085903,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,11,1767423300000000,dio_1ayyzfr,dio_1ayy,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.026431,0.065909,0.048729
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,12,1767423600000000,dio_16kbip9,dio_16kb,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.198012,0.071987,0.025195
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,13,1767423900000000,dio_0sznn5g,dio_0szn,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.703752,0.441211,0.065627,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,110,18,1767425400000000,dio_1l2hanx,dio_1l2h,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.055610,0.069410,0.033264
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,1,1767420300000000,dio_0wv3630,dio_0wv3,kontakt_handlung_bestaetigt,LONG,LONG,-,1.289028,0.935122,0.087766,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,6,1767421800000000,dio_14ebdp0,dio_14eb,kontakt_handlung_bestaetigt,SHORT,SHORT,-,1.397153,0.937216,0.086011,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,11,1767423300000000,dio_1ayyzfr,dio_1ayy,kontakt_beobachtet_reift,WAIT,SHORT,SHORT,0.000000,0.027949,0.066067,0.047900
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,12,1767423600000000,dio_16kbip9,dio_16kb,kontakt_handlung_bestaetigt,SHORT,SHORT,-,0.614879,0.208954,0.072020,0.000000
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,17,1767425100000000,dio_13618gk,dio_1361,kontakt_beobachtet_reift,WAIT,LONG,LONG,0.000000,0.047241,0.062571,0.031864
kontakt_nah_probe9,dio_contact_10xiwzq,nahe_aehnlichkeit,111,18,1767425400000000,dio_1l2hanx,dio_1l2h,kontakt_handlung_bestaetigt,LONG,LONG,-,0.184471,0.059587,0.069623,0.000000
