left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_1mwc,dio_1sdh,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014917,0.998223,0.006817,0.999628,0.008429,0.999432,0.0,1.0,0.003153,0.99992,0.001498,0.999982,0.0,1.0,0.006653,0.999646,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mwc+dio_1sdh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_140n,dio_1bi7,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012637,0.998724,0.003768,0.999886,0.023192,0.995716,0.0,1.0,0.000339,0.999999,0.000954,0.999993,0.0,1.0,0.006769,0.999634,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_140n+dio_1bi7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kw1,dio_0t61,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.010556,0.999109,0.003029,0.999927,0.029861,0.992917,0.0,1.0,4.5e-05,1.0,4.2e-05,1.0,0.0,1.0,0.006793,0.999631,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kw1+dio_0t61: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0u61,dio_0omt,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01139,0.998963,0.008768,0.999385,0.018111,0.997383,0.0,1.0,0.001379,0.999985,0.000349,0.999999,0.0,1.0,0.007057,0.999602,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0u61+dio_0omt: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_12x0,dio_0kom,3,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011568,0.998931,0.002901,0.999933,0.028948,0.993341,0.0,1.0,0.00068,0.999996,0.001249,0.999988,0.0,1.0,0.007083,0.999599,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_12x0+dio_0kom: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_005q,dio_1fzx,3,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.013117,0.998625,0.001978,0.999969,0.028572,0.993512,0.0,1.0,0.000401,0.999999,0.000553,0.999998,0.0,1.0,0.007112,0.999596,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_005q+dio_1fzx: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1im7,dio_0qjm,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012533,0.998745,0.011123,0.999011,0.010831,0.999062,0.0,1.0,0.001617,0.999979,0.00154,0.999981,0.0,1.0,0.007104,0.999596,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1im7+dio_0qjm: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_095l,dio_1ocs,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014339,0.998358,0.010218,0.999165,0.010398,0.999136,0.0,1.0,0.000811,0.999995,0.000852,0.999994,0.0,1.0,0.007119,0.999595,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_095l+dio_1ocs: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0lf6,dio_14ai,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011972,0.998855,0.009196,0.999324,0.017669,0.997509,0.0,1.0,0.001622,0.999979,0.00048,0.999998,0.0,1.0,0.007282,0.999576,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0lf6+dio_14ai: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1ffn,dio_1knc,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011857,0.998877,0.008931,0.999362,0.018463,0.99728,0.0,1.0,0.002189,0.999962,0.000198,1.0,0.0,1.0,0.007348,0.999568,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1ffn+dio_1knc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0r61,dio_0kae,5,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015673,0.998039,0.01029,0.999154,0.006257,0.999687,0.0,1.0,0.004508,0.999837,0.002058,0.999966,0.0,1.0,0.007572,0.999542,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0r61+dio_0kae: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_02rt,dio_0x9y,3,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013284,0.99859,0.002643,0.999944,0.030414,0.992654,0.0,1.0,0.000737,0.999996,0.00112,0.99999,0.0,1.0,0.007612,0.999537,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_02rt+dio_0x9y: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_10qz,dio_114i,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017013,0.99769,0.011868,0.998874,0.00359,0.999897,0.0,1.0,0.002772,0.999939,0.001739,0.999976,0.0,1.0,0.007652,0.999532,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_10qz+dio_114i: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0t8k,dio_0ksa,3,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011579,0.998929,0.009492,0.99928,0.021254,0.996399,0.0,1.0,0.001693,0.999977,0.000433,0.999999,0.0,1.0,0.007689,0.999527,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0t8k+dio_0ksa: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0iou,dio_1575,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011083,0.999018,0.007705,0.999525,0.025359,0.994882,0.0,1.0,0.001769,0.999975,0.000691,0.999996,0.0,1.0,0.007701,0.999526,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0iou+dio_1575: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_07mw,dio_0icm,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013279,0.998591,0.007127,0.999594,0.022948,0.995805,0.0,1.0,0.002073,0.999966,0.000887,0.999994,0.0,1.0,0.00787,0.999505,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_07mw+dio_0icm: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1204,dio_0icm,4,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013926,0.998451,0.011319,0.998976,0.011684,0.998909,0.0,1.0,0.0034,0.999908,0.001948,0.99997,0.0,1.0,0.007867,0.999505,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1204+dio_0icm: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17xf,dio_1ekr,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012912,0.998668,0.003706,0.99989,0.032156,0.991796,0.0,1.0,0.000701,0.999996,0.000501,0.999998,0.0,1.0,0.007911,0.9995,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17xf+dio_1ekr: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1wgb,dio_155e,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012765,0.998698,0.007965,0.999493,0.024178,0.995345,0.0,1.0,0.001087,0.999991,0.0005,0.999998,0.0,1.0,0.00791,0.9995,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1wgb+dio_155e: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hl8,dio_01w7,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013511,0.998542,0.012514,0.998749,0.010619,0.999099,0.0,1.0,0.004205,0.999859,0.001376,0.999985,0.0,1.0,0.007969,0.999492,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hl8+dio_01w7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hlx,dio_1lg2,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010069,0.99919,0.008421,0.999433,0.027632,0.993929,0.0,1.0,0.002483,0.999951,0.000971,0.999992,0.0,1.0,0.00801,0.999487,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hlx+dio_1lg2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0z2v,dio_0bde,2,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014051,0.998423,0.009045,0.999346,0.017443,0.997572,0.0,1.0,0.003519,0.999901,0.001058,0.999991,0.0,1.0,0.008033,0.999484,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0z2v+dio_0bde: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0xkp,dio_108f,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.016841,0.997736,0.012308,0.99879,0.005717,0.999739,0.0,1.0,0.004385,0.999846,0.000697,0.999996,0.0,1.0,0.008105,0.999475,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0xkp+dio_108f: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_114i,dio_1ytc,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013027,0.998644,0.011016,0.99903,0.018143,0.997373,0.0,1.0,0.002285,0.999958,0.000666,0.999996,0.0,1.0,0.0081,0.999475,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_114i+dio_1ytc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0325,dio_1ytc,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014797,0.998251,0.003071,0.999925,0.031941,0.991904,0.0,1.0,0.00031,0.999999,0.000217,1.0,0.0,1.0,0.008121,0.999473,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0325+dio_1ytc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0m9e,dio_1o2b,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014602,0.998297,0.007647,0.999532,0.022493,0.995969,0.0,1.0,0.001544,0.999981,0.000427,0.999999,0.0,1.0,0.008136,0.999471,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0m9e+dio_1o2b: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0dos,dio_1dl4,3,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013437,0.998558,0.011264,0.998986,0.017035,0.997684,0.0,1.0,0.00244,0.999952,0.001092,0.99999,0.0,1.0,0.008176,0.999465,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0dos+dio_1dl4: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14zz,dio_159y,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.019657,0.996918,0.003736,0.999888,0.020916,0.996513,0.0,1.0,0.001199,0.999988,0.001035,0.999991,0.0,1.0,0.0083,0.999449,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14zz+dio_159y: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0yk9,dio_0w16,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012327,0.998786,0.009513,0.999277,0.022605,0.995929,0.0,1.0,0.003543,0.9999,0.001096,0.99999,0.0,1.0,0.008348,0.999443,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0yk9+dio_0w16: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1jgc,dio_0x52,3,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01126,0.998987,0.005313,0.999774,0.033867,0.990908,0.0,1.0,0.001764,0.999975,0.00204,0.999967,0.0,1.0,0.008346,0.999443,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1jgc+dio_0x52: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jp7,dio_19x7,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012934,0.998664,0.013641,0.998514,0.013679,0.998505,0.0,1.0,0.00397,0.999874,0.001234,0.999988,0.0,1.0,0.008401,0.999436,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jp7+dio_19x7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1cdk,dio_15rg,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013644,0.998513,0.004629,0.999829,0.031552,0.992099,0.0,1.0,0.001808,0.999974,0.001062,0.999991,0.0,1.0,0.008417,0.999434,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1cdk+dio_15rg: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09ow,dio_1wr5,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01169,0.998908,0.009663,0.999254,0.02573,0.994731,0.0,1.0,0.002581,0.999947,0.000813,0.999995,0.0,1.0,0.008446,0.99943,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09ow+dio_1wr5: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1gad,dio_1yc2,1,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015095,0.99818,0.011683,0.998909,0.012431,0.998765,0.0,1.0,0.004754,0.999819,0.001427,0.999984,0.0,1.0,0.008464,0.999427,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1gad+dio_1yc2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1gsg,dio_1gig,3,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.01394,0.998448,0.010983,0.999036,0.018737,0.997199,0.0,1.0,0.003157,0.99992,0.000444,0.999998,0.0,1.0,0.008488,0.999424,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1gsg+dio_1gig: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1reh,dio_0cxr,3,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011064,0.999022,0.00942,0.999291,0.026462,0.994429,0.0,1.0,0.003452,0.999905,0.001251,0.999987,0.0,1.0,0.008487,0.999424,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1reh+dio_0cxr: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1640,dio_159y,2,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015445,0.998095,0.009578,0.999267,0.018822,0.997174,0.0,1.0,0.003396,0.999908,0.000368,0.999999,0.0,1.0,0.008577,0.999412,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1640+dio_159y: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_140n,dio_1o2b,2,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017214,0.997635,0.011451,0.998952,0.015163,0.998164,0.0,1.0,0.001084,0.999991,0.000279,0.999999,0.0,1.0,0.008644,0.999403,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_140n+dio_1o2b: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1cln,dio_1dkd,1,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014663,0.998283,0.005311,0.999774,0.031143,0.9923,0.0,1.0,0.001252,0.999987,0.000617,0.999997,0.0,1.0,0.00865,0.999402,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1cln+dio_1dkd: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1iox,dio_1uff,3,1,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.013307,0.998585,0.003613,0.999896,0.038571,0.988238,0.0,1.0,0.000543,0.999998,7.5e-05,1.0,0.0,1.0,0.008699,0.999395,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1iox+dio_1uff: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0m9e,dio_140n,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013594,0.998524,0.007281,0.999576,0.03138,0.992184,0.0,1.0,0.000463,0.999998,0.000161,1.0,0.0,1.0,0.008707,0.999394,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0m9e+dio_140n: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0o73,dio_11ex,4,1,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013945,0.998447,0.004053,0.999869,0.034316,0.990667,0.0,1.0,0.001518,0.999982,0.003137,0.999921,0.0,1.0,0.00882,0.999378,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0o73+dio_11ex: gleiche passive Bedeutungsinsel, ohne Handlung."
