family,family_count,symbol_count,strongest_action_trace,wait_count,wait_reward_sum,wait_trust,wait_caution,long_count,long_reward_sum,long_trust,long_caution,short_count,short_reward_sum,short_trust,short_caution,observed_wait_count,observed_wait_recognition_avg,observed_wait_reward_sum,observed_long_count,observed_long_recognition_avg,observed_long_reward_sum,observed_short_count,observed_short_recognition_avg,observed_short_reward_sum,sentence_trace_count,sentence_trace_reward_sum,sentence_contact_states,contact_lage_count,contact_lage_states,reflection_seed_count,reflection_seed_states,reflection_seed_followup_reward,reflection_map_count,reflection_map_states,reflection_map_reward_sum,reflection_map_sources,passive_sentence
dio_0kpn,13,1,LONG,13,0.0,0.0,0.0,13,3.36208,0.175417,0.0,0,0.0,0.0,0.0,0,0.0,0.0,13,0.03463,2.750793,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0kpn: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0odx,13,1,SHORT,6,0.0,0.0,0.0,0,0.0,0.0,0.0,13,2.682806,0.189463,0.0,0,0.0,0.0,0,0.0,0.0,6,0.02818,0.70326,0,0,-,0,-,0,-,0,0,-,0,-,dio_0odx: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1lam,13,1,LONG,2,0.0,0.0,0.0,13,15.723227,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.052615,1.169496,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1lam: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0xgj,12,1,LONG,12,0.0,0.0,0.0,12,6.177321,0.325496,0.0,0,0.0,0.0,0.0,0,0.0,0.0,12,0.032829,5.054172,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0xgj: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_14mj,12,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,12,8.502778,0.617944,0.0,0,0.0,0.0,0,0.0,0.0,3,0.068482,1.077817,0,0,-,0,-,0,-,0,0,-,0,-,dio_14mj: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_16kb,12,1,SHORT,11,0.0,0.0,0.0,0,0.0,0.0,0.0,12,4.333959,0.260653,0.0,0,0.0,0.0,0,0.0,0.0,11,0.035639,3.042883,3,0.614879,kontakt_beobachtet_reift:2|kontakt_handlung_bestaetigt:1,1,nahe_aehnlichkeit:1,0,-,0,0,-,0,-,dio_16kb: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1tik,12,1,LONG,4,0.0,0.0,0.0,12,4.640949,0.340088,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.055736,0.818991,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1tik: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1hkr,11,1,LONG,8,0.0,0.0,0.0,7,2.704874,0.13715,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.034709,2.050259,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1hkr: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0a54,10,1,LONG,4,0.0,0.0,0.0,10,4.508801,0.372891,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.048732,0.870131,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0a54: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0byw,10,1,LONG,2,0.0,0.0,0.0,10,14.311844,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.002331,0.889217,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0byw: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1l2h,10,1,LONG,9,0.0,0.0,0.0,10,1.097415,0.071874,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9,0.048929,0.746954,0,0.0,0.0,3,0.184471,kontakt_beobachtet_reift:2|kontakt_handlung_bestaetigt:1,1,nahe_aehnlichkeit:1,0,-,0,0,-,0,-,dio_1l2h: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0nmi,9,1,LONG,5,0.0,0.0,0.0,9,8.000249,0.808828,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5,0.045777,1.087572,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0nmi: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0t45,9,1,SHORT,4,0.0,0.0,0.0,0,0.0,0.0,0.0,9,13.024076,1.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.028689,3.256019,0,0,-,0,-,0,-,0,0,-,0,-,dio_0t45: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1mml,9,1,LONG,7,0.0,0.0,0.0,9,1.32176,0.101749,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7,0.040488,0.69322,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1mml: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0avw,8,1,SHORT,8,0.0,0.0,0.0,0,0.0,0.0,0.0,8,1.073662,0.06533,0.0,0,0.0,0.0,0,0.0,0.0,8,0.038569,0.878451,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_0avw: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_0e10,8,1,LONG,8,0.0,0.0,0.0,8,1.905728,0.115959,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,0.03917,1.559232,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0e10: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0jco,8,1,SHORT,8,0.0,0.0,0.0,0,0.0,0.0,0.0,8,3.229545,0.19651,0.0,0,0.0,0.0,0,0.0,0.0,8,0.031615,2.642355,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_0jco: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_0n4c,8,1,SHORT,2,0.0,0.0,0.0,0,0.0,0.0,0.0,8,8.896343,0.75114,0.0,0,0.0,0.0,0,0.0,0.0,2,0.13905,1.322543,0,0,-,0,-,0,-,0,0,-,0,-,dio_0n4c: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_0rps,8,1,LONG,8,0.0,0.0,0.0,8,0.726799,0.044224,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,0.039502,0.594654,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0rps: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0v15,8,1,LONG,8,0.0,0.0,0.0,8,2.870594,0.174669,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,0.038317,2.348668,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0v15: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0x52,8,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,8,5.310439,0.468624,0.0,0,0.0,0.0,0,0.0,0.0,3,0.063016,1.078059,0,0,-,0,-,0,-,0,0,-,0,-,dio_0x52: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_0z1h,8,1,LONG,8,0.0,0.0,0.0,8,0.375144,0.022827,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,0.040797,0.306936,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0z1h: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_14wi,8,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,8,5.979684,0.527682,0.0,0,0.0,0.0,0,0.0,0.0,3,0.057105,1.213921,0,0,-,0,-,0,-,0,0,-,0,-,dio_14wi: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_18jg,8,1,LONG,4,0.0,0.0,0.0,8,2.71737,0.235936,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.053936,0.788914,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_18jg: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1alf,8,1,SHORT,4,0.0,0.0,0.0,0,0.0,0.0,0.0,8,3.26625,0.283593,0.0,0,0.0,0.0,0,0.0,0.0,4,0.043262,0.948266,0,0,-,0,-,0,-,0,0,-,0,-,dio_1alf: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1d6j,8,1,LONG,3,0.0,0.0,0.0,8,6.655302,0.563529,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,0.042875,1.544104,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1d6j: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1g18,8,1,SHORT,5,0.0,0.0,0.0,0,0.0,0.0,0.0,8,4.581362,0.385,0.0,0,0.0,0.0,0,0.0,0.0,5,0.033553,1.792707,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_1g18: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1y2t,8,1,LONG,8,0.0,0.0,0.0,8,2.347782,0.142857,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8,0.037342,1.920912,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1y2t: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0eh8,7,1,SHORT,5,0.0,0.0,0.0,2,1.124754,0.086381,0.0,5,2.711046,0.260279,0.0,0,0.0,0.0,2,0.06222,0.920253,3,0.041234,1.002716,1,0.742752,kontakt_handlung_bestaetigt:1,1,exakte_wiederbegegnung:1,0,-,0,0,-,0,-,dio_0eh8: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_0lt6,7,1,SHORT,3,0.0,0.0,0.0,1,0.02722,0.002178,0.0,7,3.052765,0.26956,0.034929,0,0.0,0.0,0,0.0,0.0,3,0.008529,0.95872,0,0,-,0,-,0,-,0,0,-,0,-,dio_0lt6: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1cpq,7,1,SHORT,4,0.0,0.0,0.0,0,0.0,0.0,0.0,7,6.719459,0.598495,0.0,0,0.0,0.0,0,0.0,0.0,4,0.025341,2.325967,0,0,-,0,-,0,-,0,0,-,0,-,dio_1cpq: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1h37,7,1,WAIT,7,0.0,0.0,0.0,5,0.049009,0.003342,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5,0.040618,0.040098,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1h37: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Spur bleibt Beobachtung/Warten.
dio_1ytj,7,1,LONG,4,0.0,0.0,0.0,7,6.818922,0.569964,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.034416,2.761771,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1ytj: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_00eh,6,1,SHORT,5,0.0,0.0,0.0,2,0.254263,0.019527,0.0,5,0.717818,0.070059,0.060361,0,0.0,0.0,1,0.056967,0.104016,4,0.034616,0.940063,0,0,-,0,-,0,-,0,0,-,0,-,dio_00eh: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_185j,6,1,LONG,6,0.0,0.0,0.0,2,0.769824,0.059122,0.0,4,0.620476,0.043993,0.0,0,0.0,0.0,2,0.05304,0.629856,4,0.033547,0.507662,0,0,-,0,-,0,-,0,0,-,0,-,dio_185j: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1ieq,6,1,LONG,6,0.0,0.0,0.0,6,1.169932,0.076577,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6,0.032175,0.957217,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1ieq: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1r0b,6,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,6,4.555612,0.432407,0.0,0,0.0,0.0,0,0.0,0.0,3,0.038788,1.322597,0,0,-,0,-,0,-,0,0,-,0,-,dio_1r0b: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_03fl,5,1,LONG,5,0.0,0.0,0.0,4,1.316006,0.093307,0.0,1,0.444868,0.035589,0.0,0,0.0,0.0,4,0.040459,1.076732,1,0.020108,0.363983,0,0,-,0,-,0,-,0,0,-,0,-,dio_03fl: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0f4h,5,1,LONG,3,0.0,0.0,0.0,5,4.166193,0.452008,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,0.037501,1.103532,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_0f4h: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0v36,5,1,SHORT,2,0.0,0.0,0.0,0,0.0,0.0,0.0,5,5.423193,0.512982,0.0,0,0.0,0.0,0,0.0,0.0,2,0.028828,1.8,0,0,-,0,-,0,-,0,0,-,0,-,dio_0v36: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_19i4,5,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,5,2.815875,0.256076,0.0,0,0.0,0.0,0,0.0,0.0,3,0.055079,1.161443,1,0.536005,kontakt_handlung_bestaetigt:1,1,konflikt_wiederbegegnung:1,0,-,0,0,-,0,-,dio_19i4: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1cey,5,1,LONG,5,0.0,0.0,0.0,5,0.530709,0.036186,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5,0.051054,0.434216,0,0.0,0.0,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_1cey: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1hjj,5,1,SHORT,5,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1.607933,0.109635,0.0,0,0.0,0.0,0,0.0,0.0,5,0.024351,1.315581,0,0,-,0,-,0,-,0,0,-,0,-,dio_1hjj: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1jn5,5,1,SHORT,5,0.0,0.0,0.0,0,0.0,0.0,0.0,5,1.6919,0.11536,0.0,0,0.0,0.0,0,0.0,0.0,5,0.042291,1.384281,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_1jn5: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1k0r,5,1,LONG,2,0.0,0.0,0.0,5,6.619979,0.670084,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.054821,1.501837,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1k0r: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1nlc,5,1,LONG,2,0.0,0.0,0.0,5,4.60067,0.417976,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.059313,1.58241,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_1nlc: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_1vm7,5,1,SHORT,2,0.0,0.0,0.0,0,0.0,0.0,0.0,5,4.857839,0.494881,0.0,0,0.0,0.0,0,0.0,0.0,2,0.061741,1.066355,0,0,-,0,-,0,-,0,0,-,0,-,dio_1vm7: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_1vp3,5,1,LONG,5,0.0,0.0,0.0,5,0.450211,0.030697,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5,0.049851,0.368354,0,0.0,0.0,1,0.0,kontakt_beobachtet_reift:1,0,-,0,-,0,0,-,0,-,dio_1vp3: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_01nf,4,1,LONG,4,0.0,0.0,0.0,4,0.342487,0.024283,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.034277,0.280217,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_01nf: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_01nr,4,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,4,3.280074,0.311475,0.0,0,0.0,0.0,0,0.0,0.0,3,0.045536,1.586696,0,0,-,0,-,0,-,0,0,-,0,-,dio_01nr: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_01yf,4,1,SHORT,2,0.0,0.0,0.0,0,0.0,0.0,0.0,4,3.168096,0.317694,0.0,0,0.0,0.0,0,0.0,0.0,2,0.066027,1.056651,0,0,-,0,-,0,-,0,0,-,0,-,dio_01yf: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_04z7,4,1,LONG,3,0.0,0.0,0.0,4,2.879915,0.265909,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,0.04332,1.467126,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_04z7: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_052z,4,1,LONG,2,0.0,0.0,0.0,4,3.352473,0.349178,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,0.064816,0.973299,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_052z: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_05z6,4,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,4,2.387783,0.22047,0.0,0,0.0,0.0,0,0.0,0.0,3,0.033979,1.216418,0,0,-,0,-,0,-,0,0,-,0,-,dio_05z6: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_060l,4,1,SHORT,3,0.0,0.0,0.0,0,0.0,0.0,0.0,4,3.155373,0.291343,0.0,0,0.0,0.0,0,0.0,0.0,3,0.046087,1.607454,0,0,-,0,-,0,-,0,0,-,0,-,dio_060l: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
dio_07mf,4,1,LONG,4,0.0,0.0,0.0,4,0.678509,0.048108,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.042429,0.555144,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_07mf: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_07wx,4,1,LONG,3,0.0,0.0,0.0,4,2.011172,0.185696,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,0.060747,1.024559,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_07wx: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_08wa,4,1,LONG,4,0.0,0.0,0.0,4,0.529983,0.037577,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,0.047089,0.433622,0,0.0,0.0,0,0,-,0,-,0,-,0,0,-,0,-,dio_08wa: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei LONG.
dio_0b0d,4,1,SHORT,2,0.0,0.0,0.0,0,0.0,0.0,0.0,4,4.863827,0.518315,0.0,0,0.0,0.0,0,0.0,0.0,2,0.03893,1.281412,0,0,-,0,-,0,-,0,0,-,0,-,dio_0b0d: hat aktive oder beobachtete Erfahrung ohne passive Reflexionskarte; die bisher staerkste Handlungsspur liegt bei SHORT.
