left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_02cr,dio_17se,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008157,0.999468,0.004999,0.9998,0.020986,0.996489,3.4e-05,1.0,0.000551,0.999998,0.000351,0.999999,0.0,1.0,0.005686,0.999741,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_02cr+dio_17se: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1k4r,dio_1yff,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011911,0.998866,0.004308,0.999852,0.018129,0.997378,0.0,1.0,0.001373,0.999985,0.000761,0.999995,0.0,1.0,0.006235,0.999689,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1k4r+dio_1yff: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1935,dio_0hd3,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.009304,0.999308,0.004338,0.999849,0.02799,0.993772,0.0,1.0,0.000359,0.999999,0.000118,1.0,0.0,1.0,0.006606,0.999651,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1935+dio_0hd3: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_03yz,dio_1k4r,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014134,0.998404,0.002527,0.999949,0.021803,0.996211,0.0,1.0,0.000606,0.999997,0.000646,0.999997,0.0,1.0,0.006701,0.999641,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_03yz+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1n7v,dio_1kg8,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.010608,0.999101,0.01061,0.9991,0.012413,0.998769,0.0,1.0,0.002785,0.999938,0.000895,0.999994,0.0,1.0,0.006831,0.999627,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1n7v+dio_1kg8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1mvf,dio_1n5f,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.011682,0.99891,0.00707,0.9996,0.018899,0.997151,0.0,1.0,0.00291,0.999932,0.00084,0.999994,0.0,1.0,0.007101,0.999597,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mvf+dio_1n5f: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_01ug,dio_1a3i,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011528,0.998938,0.013171,0.998614,0.011646,0.998916,0.0,1.0,0.00347,0.999904,0.000321,0.999999,0.0,1.0,0.007573,0.999541,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_01ug+dio_1a3i: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0a0v,dio_1vnw,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.0115,0.998943,0.006494,0.999663,0.028135,0.993707,0.0,1.0,8.8e-05,1.0,0.00031,0.999999,0.0,1.0,0.007602,0.999538,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0a0v+dio_1vnw: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0liz,dio_0hd3,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012874,0.998676,0.007594,0.999539,0.024963,0.99504,0.0,1.0,0.001202,0.999988,0.000468,0.999998,0.0,1.0,0.007962,0.999493,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0liz+dio_0hd3: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1kf1,dio_1yuk,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014141,0.998403,0.01254,0.998744,0.010574,0.999106,0.0,1.0,0.003513,0.999901,0.001074,0.999991,0.0,1.0,0.007999,0.999488,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1kf1+dio_1yuk: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_07kj,dio_0uzt,8,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013646,0.998513,0.011072,0.99902,0.016328,0.997872,7.8e-05,1.0,0.002391,0.999954,0.000755,0.999995,0.0,1.0,0.008076,0.999478,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_07kj+dio_0uzt: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ic5,dio_04kx,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.017278,0.997617,0.014591,0.9983,0.002367,0.999955,3.4e-05,1.0,0.002726,0.999941,0.00127,0.999987,0.0,1.0,0.008129,0.999472,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ic5+dio_04kx: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_140n,dio_18vh,28,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.0116,0.998925,0.006422,0.99967,0.017317,0.997607,0.010255,0.999159,0.002592,0.999946,0.001527,0.999981,0.0,1.0,0.008196,0.999463,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_140n+dio_18vh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_03yz,dio_171b,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.013995,0.998436,0.012021,0.998845,0.013581,0.998527,0.0,1.0,0.003546,0.999899,0.001204,0.999988,0.0,1.0,0.008226,0.999459,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_03yz+dio_171b: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_171b,dio_1k4r,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014052,0.998423,0.012389,0.998774,0.016541,0.997816,0.0,1.0,0.00294,0.999931,0.000899,0.999994,0.0,1.0,0.008566,0.999413,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_171b+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1bwy,dio_0s84,8,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012415,0.998768,0.013534,0.998537,0.0089,0.999367,0.00778,0.999516,0.002575,0.999947,0.001862,0.999972,0.0,1.0,0.008624,0.999405,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1bwy+dio_0s84: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_15lu,dio_1jba,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019293,0.997031,0.010296,0.999153,0.013595,0.998524,0.000435,0.999998,0.00056,0.999997,0.000631,0.999997,0.0,1.0,0.008716,0.999393,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_15lu+dio_1jba: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_171b,dio_1yff,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014625,0.998292,0.016037,0.997947,0.008581,0.999411,0.0,1.0,0.004313,0.999851,0.0014,0.999984,0.0,1.0,0.008784,0.999383,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_171b+dio_1yff: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14eb,dio_1935,8,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016522,0.997821,0.012522,0.998747,0.012944,0.998661,0.0,1.0,0.003749,0.999888,0.001459,0.999983,0.0,1.0,0.008915,0.999365,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14eb+dio_1935: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ug0,dio_11i7,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012161,0.998818,0.009532,0.999274,0.028916,0.993355,0.000459,0.999998,0.002442,0.999952,0.000728,0.999996,0.0,1.0,0.00895,0.99936,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ug0+dio_11i7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_16qb,dio_0fs6,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.023665,0.99554,0.01042,0.999132,0.008662,0.9994,0.0,1.0,0.00307,0.999925,0.001687,0.999977,0.0,1.0,0.009576,0.999267,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_16qb+dio_0fs6: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0xo2,dio_1kg8,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014738,0.998265,0.008816,0.999379,0.031856,0.991947,0.0,1.0,0.002255,0.999959,0.001078,0.999991,0.0,1.0,0.009701,0.999248,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0xo2+dio_1kg8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0g9z,dio_095l,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014589,0.9983,0.005977,0.999714,0.03974,0.987523,0.000221,1.0,0.000645,0.999997,0.00052,0.999998,0.0,1.0,0.009748,0.99924,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0g9z+dio_095l: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_16qb,dio_1ka9,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017253,0.997624,0.005645,0.999745,0.036015,0.98973,0.0,1.0,0.0006,0.999997,0.001049,0.999991,0.0,1.0,0.009872,0.999221,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_16qb+dio_1ka9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1215,dio_1nu7,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014168,0.998397,0.00858,0.999411,0.034252,0.990701,4.3e-05,1.0,0.003586,0.999897,0.001126,0.99999,0.0,1.0,0.009996,0.999201,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1215+dio_1nu7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1kf1,dio_1xpi,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015165,0.998164,0.007124,0.999594,0.037952,0.988609,0.0,1.0,0.001635,0.999979,0.000985,0.999992,0.0,1.0,0.010069,0.99919,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1kf1+dio_1xpi: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_1n5f,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019436,0.996987,0.004151,0.999862,0.037366,0.988954,0.0,1.0,0.000369,0.999999,0.000182,1.0,0.0,1.0,0.010128,0.99918,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_1n5f: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_03r6,dio_01ug,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.017327,0.997604,0.005836,0.999728,0.036713,0.989332,0.0,1.0,0.001755,0.999975,0.000757,0.999995,0.0,1.0,0.010154,0.999176,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_03r6+dio_01ug: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_002s,dio_0d5i,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015076,0.998185,0.009843,0.999226,0.036095,0.989685,0.000359,0.999999,0.001114,0.99999,0.000859,0.999994,0.0,1.0,0.01039,0.999137,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_002s+dio_0d5i: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_13c2,dio_16mu,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016027,0.997949,0.006182,0.999694,0.041724,0.986264,0.000629,0.999997,0.0013,0.999986,0.000564,0.999997,0.0,1.0,0.010529,0.999114,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_13c2+dio_16mu: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_108f,dio_1c08,6,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.01978,0.99688,0.019536,0.996956,0.006842,0.999626,0.000481,0.999998,0.004558,0.999834,0.001656,0.999978,0.0,1.0,0.010704,0.999084,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_108f+dio_1c08: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_0v77,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.023015,0.99578,0.011154,0.999006,0.018047,0.997401,0.0,1.0,0.00463,0.999829,0.001407,0.999984,0.0,1.0,0.010904,0.99905,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_0v77: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1xpi,dio_1yuk,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.018937,0.997139,0.00793,0.999497,0.037249,0.989022,0.0,1.0,0.001882,0.999972,0.000844,0.999994,0.0,1.0,0.01109,0.999017,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1xpi+dio_1yuk: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_0vh7,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.024127,0.995365,0.014356,0.998354,0.009292,0.99931,0.0,1.0,0.006308,0.999682,0.001859,0.999972,0.0,1.0,0.011096,0.999016,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_0vh7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1vg2,dio_1ckq,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.019985,0.996815,0.0163,0.997879,0.020666,0.996595,0.000352,0.999999,0.001477,0.999983,0.00132,0.999986,0.0,1.0,0.011224,0.998993,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1vg2+dio_1ckq: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14eb,dio_0hd3,8,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019302,0.997028,0.015652,0.998044,0.022089,0.996112,0.0,1.0,0.00339,0.999908,0.001341,0.999986,0.0,1.0,0.011309,0.998978,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14eb+dio_0hd3: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_1yc2,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.02282,0.995851,0.009723,0.999244,0.02885,0.993385,0.0,1.0,0.002824,0.999936,0.00103,0.999992,0.0,1.0,0.011556,0.998933,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_1yc2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0nwm,dio_0ic5,14,8,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.009229,0.999319,0.005481,0.99976,0.025569,0.994797,0.026503,0.994412,0.008599,0.999409,0.002381,0.999955,0.0,1.0,0.011594,0.998926,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0nwm+dio_0ic5: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1lno,dio_1mhq,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019292,0.997031,0.022646,0.995914,0.008607,0.999408,0.000268,0.999999,0.005401,0.999767,0.002747,0.99994,0.0,1.0,0.011658,0.998914,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1lno+dio_1mhq: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_06e2,dio_0wnz,12,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017518,0.997551,0.015534,0.998073,0.027655,0.993919,0.000363,0.999999,0.005437,0.999764,0.001482,0.999982,0.0,1.0,0.011871,0.998874,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_06e2+dio_0wnz: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_151h,dio_1lno,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.022659,0.995909,0.008523,0.999419,0.034541,0.990546,0.00024,1.0,0.003714,0.99989,0.001383,0.999985,0.0,1.0,0.012122,0.998826,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_151h+dio_1lno: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ic5,dio_1k5p,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015742,0.998021,0.014434,0.998336,0.035594,0.989967,0.000114,1.0,0.00524,0.99978,0.002577,0.999947,0.0,1.0,0.012181,0.998814,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ic5+dio_1k5p: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jpo,dio_17se,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.022275,0.996046,0.011508,0.998942,0.032603,0.991568,0.000194,1.0,0.00245,0.999952,0.000991,0.999992,0.0,1.0,0.01224,0.998803,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jpo+dio_17se: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1001,dio_11bp,12,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016064,0.99794,0.012525,0.998747,0.040126,0.987283,0.000511,0.999998,0.004632,0.999828,0.001679,0.999977,0.0,1.0,0.012281,0.998795,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1001+dio_11bp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0x0x,dio_0chc,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.024053,0.995393,0.011409,0.99896,0.032183,0.991782,0.0,1.0,0.000406,0.999999,0.002011,0.999968,0.0,1.0,0.012363,0.998779,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0x0x+dio_0chc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1mvf,dio_1yc2,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.0206,0.996617,0.016047,0.997944,0.027415,0.994023,0.0,1.0,0.005458,0.999762,0.001705,0.999977,0.0,1.0,0.012665,0.998718,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mvf+dio_1yc2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0g9z,dio_0a9m,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.017614,0.997524,0.009596,0.999264,0.050668,0.979876,0.000385,0.999999,0.001643,0.999978,0.000761,0.999995,0.0,1.0,0.012764,0.998698,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0g9z+dio_0a9m: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_03r6,dio_1a3i,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.018441,0.997287,0.010245,0.999161,0.04836,0.981634,0.0,1.0,0.001717,0.999976,0.000755,0.999995,0.0,1.0,0.012784,0.998694,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_03r6+dio_1a3i: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1vg2,dio_1lp1,8,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.022342,0.996023,0.020722,0.996577,0.020861,0.996531,0.000118,1.0,0.002532,0.999949,0.00181,0.999974,0.0,1.0,0.01294,0.998662,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1vg2+dio_1lp1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1n7v,dio_0xo2,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.016361,0.997863,0.015292,0.998133,0.041349,0.986506,0.0,1.0,0.005041,0.999797,0.001936,0.99997,0.0,1.0,0.013113,0.998626,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1n7v+dio_0xo2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_002s,dio_11bp,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.021994,0.996145,0.005964,0.999715,0.054612,0.976696,0.000353,0.999999,0.000816,0.999995,0.001132,0.99999,0.0,1.0,0.013398,0.998566,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_002s+dio_11bp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14eb,dio_1pel,8,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.023563,0.995578,0.016325,0.997872,0.028673,0.993466,0.0,1.0,0.005534,0.999755,0.002116,0.999964,0.0,1.0,0.013631,0.998516,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14eb+dio_1pel: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1hjm,dio_1k9b,8,8,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.024665,0.995157,0.016073,0.997938,0.03022,0.992747,0.000245,1.0,0.003486,0.999903,0.001415,0.999984,0.0,1.0,0.013718,0.998497,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1hjm+dio_1k9b: gleiche passive Bedeutungsinsel, ohne Handlung."
