family,cross_lupe_state,left_label,right_label,appears_left,appears_right,left_count,right_count,left_dominant_category,right_dominant_category,left_categories,right_categories,left_avg_score,right_avg_score,score_delta_right_minus_left,left_avg_drift,right_avg_drift,left_text_islands,right_text_islands,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_1fdl,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_t8qf9f,dio_text_t8qf9f,True,False,False,False,False,False,False,False
dio_1fo9,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_7uk4r3,dio_text_7uk4r3,True,False,False,False,False,False,False,False
dio_1fz7,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,stable_core,"{""new_raw_extension"": 1}","{""stable_core"": 1}",0.206666667,0.482387133,0.275720466,0.0,0.0,dio_text_53xiik,dio_text_53xiik,True,False,False,False,False,False,False,False
dio_1gyr,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.475437467,0.213333333,-0.262104134,0.0,0.0,dio_text_8wkwtq,dio_text_1wdn09y,True,False,False,False,False,False,False,False
dio_1h6s,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_10tdlgu,dio_text_10tdlgu,True,False,False,False,False,False,False,False
dio_1hj5,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_1jagfnc,dio_text_1jagfnc,True,False,False,False,False,False,False,False
dio_1hs5,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1fz9hf9,dio_text_1fz9hf9,True,False,False,False,False,False,False,False
dio_1hzf,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_xyw41d,dio_text_xyw41d,True,False,False,False,False,False,False,False
dio_1i4x,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_4rcuji,dio_text_4rcuji,True,False,False,False,False,False,False,False
dio_1im7,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,soft_variation_space,"{""new_raw_extension"": 1}","{""soft_variation_space"": 1}",0.206666667,0.3903996,0.183732933,0.0,0.0,dio_text_pt4dv2,dio_text_pt4dv2,True,False,False,False,False,False,False,False
dio_1jdz,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_1994dnl,dio_text_1994dnl,True,False,False,False,False,False,False,False
dio_1jhd,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1c0lkzn,dio_text_1c0lkzn,True,False,False,False,False,False,False,False
dio_1jtk,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_1dddc9a,dio_text_1dddc9a,True,False,False,False,False,False,False,False
dio_1k1o,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_bnngns,dio_text_bnngns,True,False,False,False,False,False,False,False
dio_1k59,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.393766267,0.213333333,-0.180432934,0.0,0.0,dio_text_1wsyrye,dio_text_2fv6u4,True,False,False,False,False,False,False,False
dio_1k9b,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_f8qv2v,dio_text_f8qv2v,True,False,False,False,False,False,False,False
dio_1ka9,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.521313333,0.28,-0.241313333,0.0,0.0,dio_text_1orwsh,dio_text_axk913,True,False,False,False,False,False,False,False
dio_1kwp,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_cbaacj,dio_text_cbaacj,True,False,False,False,False,False,False,False
dio_1lcu,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1nn5psx,dio_text_1nn5psx,True,False,False,False,False,False,False,False
dio_1ldu,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.5004744,0.246666667,-0.253807733,0.0,0.0,dio_text_10zhe22,dio_text_1vfcwaq,True,False,False,False,False,False,False,False
dio_1mdw,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.393768067,0.213333333,-0.180434734,0.0,0.0,dio_text_1wpbm1s,dio_text_14h967m,True,False,False,False,False,False,False,False
dio_1mto,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_v4dtzv,dio_text_v4dtzv,True,False,False,False,False,False,False,False
dio_1mxa,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_wthpcx,dio_text_wthpcx,True,False,False,False,False,False,False,False
dio_1ndv,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,stable_core,"{""new_raw_extension"": 1}","{""stable_core"": 1}",0.206666667,0.482387133,0.275720466,0.0,0.0,dio_text_1tpco55,dio_text_1tpco55,True,False,False,False,False,False,False,False
dio_1nuj,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.407344733,0.22,-0.187344733,0.0,0.0,dio_text_1ynjhxk,dio_text_1q4ywyr,True,False,False,False,False,False,False,False
dio_1nvu,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.521313333,0.28,-0.241313333,0.0,0.0,dio_text_1orwsh,dio_text_axk913,True,False,False,False,False,False,False,False
dio_1og2,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.475439467,0.213333333,-0.262106134,0.0,0.0,dio_text_1dg4vy8,dio_text_1u3qeu8,True,False,False,False,False,False,False,False
dio_1pen,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.469388933,0.22,-0.249388933,0.0,0.0,dio_text_139he2x,dio_text_1i3utdl,True,False,False,False,False,False,False,False
dio_1pkn,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1iipjpw,dio_text_1iipjpw,True,False,False,False,False,False,False,False
dio_1pvr,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1bd2xl5,dio_text_1bd2xl5,True,False,False,False,False,False,False,False
dio_1qpi,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_qe7gt1,dio_text_qe7gt1,True,False,False,False,False,False,False,False
dio_1qt4,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,new_raw_extension,"{""stable_core"": 1}","{""new_raw_extension"": 1}",0.4887576,0.206666667,-0.282090933,0.0,0.0,dio_text_mpbutk,dio_text_14jzt6i,True,False,False,False,False,False,False,False
dio_1rl5,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_14mirbg,dio_text_14mirbg,True,False,False,False,False,False,False,False
dio_1slo,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.206666667,0.206666667,0.0,0.0,0.0,dio_text_qoazvp,dio_text_qoazvp,True,False,False,False,False,False,False,False
dio_1szd,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,carried_raw_space,"{""new_raw_extension"": 1}","{""carried_raw_space"": 1}",0.213333333,0.213333333,0.0,0.0,0.0,dio_text_hhfioz,dio_text_hhfioz,True,False,False,False,False,False,False,False
dio_1t1w,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.475436667,0.213333333,-0.262103334,0.0,0.0,dio_text_1sfklai,dio_text_139mrrt,True,False,False,False,False,False,False,False
dio_1tcv,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1xf7zxs,dio_text_1xf7zxs,True,False,False,False,False,False,False,False
dio_1tj7,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.5004744,0.246666667,-0.253807733,0.0,0.0,dio_text_10zhe22,dio_text_1vfcwaq,True,False,False,False,False,False,False,False
dio_1vg2,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,new_raw_extension,soft_variation_space,"{""new_raw_extension"": 1}","{""soft_variation_space"": 1}",0.213333333,0.469204467,0.255871134,0.0,0.0,dio_text_1vxdbk5,dio_text_1vxdbk5,True,False,False,False,False,False,False,False
dio_1w53,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_1wtyu64,dio_text_1wtyu64,True,False,False,False,False,False,False,False
dio_1wx6,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,new_raw_extension,"{""stable_core"": 1}","{""new_raw_extension"": 1}",0.4887672,0.206666667,-0.282100533,0.0,0.0,dio_text_t1lccd,dio_text_vq0lte,True,False,False,False,False,False,False,False
dio_1xfl,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,new_raw_extension,"{""soft_variation_space"": 1}","{""new_raw_extension"": 1}",0.464220133,0.206666667,-0.257553466,0.0,0.0,dio_text_mr2id7,dio_text_h6tosf,True,False,False,False,False,False,False,False
dio_1xfw,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.206666667,-0.276172466,0.0,0.0,dio_text_o4jr4q,dio_text_o4jr4q,True,False,False,False,False,False,False,False
dio_1yai,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,carried_raw_space,"{""soft_variation_space"": 1}","{""carried_raw_space"": 1}",0.510796333,0.26,-0.250796333,0.0,0.0,dio_text_1llvid6,dio_text_1rm15nd,True,False,False,False,False,False,False,False
dio_1ytc,recurrent_category_shift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,stable_core,carried_raw_space,"{""stable_core"": 1}","{""carried_raw_space"": 1}",0.482839133,0.3768678,-0.105971333,0.0,0.0,dio_text_1j0fpv7,dio_text_1j0fpv7,True,False,False,False,False,False,False,False
dio_0w16,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,2,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1, ""new_raw_extension"": 1}",0.2795546,0.226666667,-0.052887933,0.5,0.0,dio_text_b72586,dio_text_173f2bc|dio_text_g8vqvy,True,False,False,False,False,False,False,False
dio_002s,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.321158,0.226666667,-0.094491333,0.5,0.0,dio_text_17olucv,dio_text_jd2fli,True,False,False,False,False,False,False,False
dio_01sj,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,drift_watch,"{""soft_variation_space"": 1}","{""drift_watch"": 1}",0.393757267,0.2266386,-0.167118667,0.0,0.5,dio_text_l4qsr6,dio_text_gwj6yd,True,False,False,False,False,False,False,False
dio_03bb,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.226361,0.206666667,-0.019694333,0.5,0.0,dio_text_294abv,dio_text_d6wxct,True,False,False,False,False,False,False,False
dio_03em,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2263416,0.206666667,-0.019674933,0.5,0.0,dio_text_170lq6s,dio_text_90elun,True,False,False,False,False,False,False,False
dio_05ws,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,stable_core,"{""drift_watch"": 1}","{""stable_core"": 1}",0.2315336,0.482387133,0.250853533,0.5,0.0,dio_text_1cjlpka,dio_text_18ku4h1,True,False,False,False,False,False,False,False
dio_08e1,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2315498,0.206666667,-0.024883133,0.5,0.0,dio_text_vrv8t9,dio_text_1kjxkzy,True,False,False,False,False,False,False,False
dio_093t,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2263742,0.206666667,-0.019707533,0.5,0.0,dio_text_sek7ze,dio_text_1s2vma8,True,False,False,False,False,False,False,False
dio_09xu,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.318871733,0.22,-0.098871733,0.5,0.0,dio_text_1j5f0xx,dio_text_2ky1th,True,False,False,False,False,False,False,False
dio_0bde,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,drift_watch,"{""drift_watch"": 1}","{""drift_watch"": 1}",0.310346067,0.302050133,-0.008295934,0.5,0.5,dio_text_10vzt25,dio_text_152s7k2,True,False,False,False,False,False,False,False
dio_0bm2,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,drift_watch,"{""soft_variation_space"": 1}","{""drift_watch"": 1}",0.480379933,0.2335522,-0.246827733,0.0,0.5,dio_text_1st3vgz,dio_text_16wtsro,True,False,False,False,False,False,False,False
dio_0fsw,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311447733,0.22,-0.091447733,0.5,0.0,dio_text_1qjid8n,dio_text_eerx7v,True,False,False,False,False,False,False,False
dio_0hd3,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2795546,0.226666667,-0.052887933,0.5,0.0,dio_text_b72586,dio_text_g8vqvy,True,False,False,False,False,False,False,False
dio_0lyl,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.226354,0.206666667,-0.019687333,0.5,0.0,dio_text_640w8o,dio_text_orzvgl,True,False,False,False,False,False,False,False
dio_0oah,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.312733667,0.213333333,-0.099400334,0.5,0.0,dio_text_1w95imk,dio_text_i3ekge,True,False,False,False,False,False,False,False
dio_0rwa,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,soft_variation_space,drift_watch,"{""soft_variation_space"": 1}","{""drift_watch"": 1}",0.475449667,0.2266392,-0.248810467,0.0,0.5,dio_text_1fq70kn,dio_text_kekv5o,True,False,False,False,False,False,False,False
dio_0t7r,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.226361,0.206666667,-0.019694333,0.5,0.0,dio_text_c8ivki,dio_text_3cksnx,True,False,False,False,False,False,False,False
dio_0us2,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.312726467,0.213333333,-0.099393134,0.5,0.0,dio_text_2dflm7,dio_text_162ndwo,True,False,False,False,False,False,False,False
dio_0v3a,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,stable_core,"{""drift_watch"": 1}","{""stable_core"": 1}",0.312713067,0.4825206,0.169807533,0.5,0.0,dio_text_tygof9,dio_text_mm3km5,True,False,False,False,False,False,False,False
dio_0xn0,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.309236933,0.22,-0.089236933,0.5,0.0,dio_text_8qxhbv,dio_text_1ykyzez,True,False,False,False,False,False,False,False
dio_0yn1,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2263744,0.206666667,-0.019707733,0.5,0.0,dio_text_1fm13t8,dio_text_ufs8d2,True,False,False,False,False,False,False,False
dio_0z2v,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,drift_watch,"{""drift_watch"": 1}","{""drift_watch"": 1}",0.310346067,0.302050133,-0.008295934,0.5,0.5,dio_text_10vzt25,dio_text_152s7k2,True,False,False,False,False,False,False,False
dio_1001,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.321158,0.226666667,-0.094491333,0.5,0.0,dio_text_17olucv,dio_text_jd2fli,True,False,False,False,False,False,False,False
dio_118t,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.226358,0.206666667,-0.019691333,0.5,0.0,dio_text_o430vs,dio_text_2huq5y,True,False,False,False,False,False,False,False
dio_11bp,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.321158,0.226666667,-0.094491333,0.5,0.0,dio_text_17olucv,dio_text_jd2fli,True,False,False,False,False,False,False,False
dio_11vr,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,stable_core,"{""drift_watch"": 1}","{""stable_core"": 1}",0.312713067,0.4825206,0.169807533,0.5,0.0,dio_text_tygof9,dio_text_mm3km5,True,False,False,False,False,False,False,False
dio_12im,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.309236933,0.22,-0.089236933,0.5,0.0,dio_text_8qxhbv,dio_text_1ykyzez,True,False,False,False,False,False,False,False
dio_13cn,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.318871733,0.22,-0.098871733,0.5,0.0,dio_text_1j5f0xx,dio_text_2ky1th,True,False,False,False,False,False,False,False
dio_13di,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.2795546,0.226666667,-0.052887933,0.5,0.0,dio_text_b72586,dio_text_g8vqvy,True,False,False,False,False,False,False,False
dio_13ek,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311458533,0.22,-0.091458533,0.5,0.0,dio_text_uqj615,dio_text_uovrte,True,False,False,False,False,False,False,False
dio_13p1,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311458533,0.22,-0.091458533,0.5,0.0,dio_text_uqj615,dio_text_uovrte,True,False,False,False,False,False,False,False
dio_15r6,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.321158,0.226666667,-0.094491333,0.5,0.0,dio_text_17olucv,dio_text_jd2fli,True,False,False,False,False,False,False,False
dio_16ry,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,drift_watch,"{""drift_watch"": 1}","{""drift_watch"": 1}",0.310346067,0.302050133,-0.008295934,0.5,0.5,dio_text_10vzt25,dio_text_152s7k2,True,False,False,False,False,False,False,False
dio_16xo,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.226353,0.206666667,-0.019686333,0.5,0.0,dio_text_13sd2dn,dio_text_1yvyqoy,True,False,False,False,False,False,False,False
dio_19b6,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,drift_watch,"{""drift_watch"": 1}","{""drift_watch"": 1}",0.314212467,0.2266464,-0.087566067,0.5,0.5,dio_text_jlg1oi,dio_text_6aj5eo,True,False,False,False,False,False,False,False
dio_19mp,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.312733667,0.213333333,-0.099400334,0.5,0.0,dio_text_1w95imk,dio_text_i3ekge,True,False,False,False,False,False,False,False
dio_19uu,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.309236933,0.22,-0.089236933,0.5,0.0,dio_text_8qxhbv,dio_text_1ykyzez,True,False,False,False,False,False,False,False
dio_1ing,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311458533,0.22,-0.091458533,0.5,0.0,dio_text_uqj615,dio_text_uovrte,True,False,False,False,False,False,False,False
dio_1lno,recurrent_drift_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,True,True,1,1,drift_watch,carried_raw_space,"{""drift_watch"": 1}","{""carried_raw_space"": 1}",0.311447733,0.22,-0.091447733,0.5,0.0,dio_text_1qjid8n,dio_text_eerx7v,True,False,False,False,False,False,False,False
