direction_support_state,symbol_family,alignment_state,shift_state,left_text_island_symbol,right_text_island_symbol,score_delta,sensory_field_distance,left_episode_count,right_episode_count,episode_count_delta,left_dominant_best_action,right_dominant_best_action,left_dominant_observation_action,right_dominant_observation_action,left_avg_best_reward_training,right_avg_best_reward_training,best_reward_training_delta,left_avg_trade_readiness,right_avg_trade_readiness,trade_readiness_delta,left_best_action_counts,right_best_action_counts,left_observation_action_counts,right_observation_action_counts,left_avg_close_reward,right_avg_close_reward,close_reward_delta,left_world_labels,right_world_labels,left_temporal_state_counts,right_temporal_state_counts,left_neuro_tone_counts,right_neuro_tone_counts,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
same_sensory_field_same_direction_but_reife_kippt,dio_0jx1,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_1htwnrh,dio_text_rpme7a,-0.27,0.004001661,10,10,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0022506,0.0022506,0.0,LONG:10,LONG:10,LONG:10,LONG:10,0.0,0.0,0.0,-:6|varianteG_repro_check_probe25:1|varianteH_probe25:1|varianteH_repro_check_probe25:2,-:6|varianteG_repro_check_probe25:1|varianteH_probe25:1|varianteH_repro_check_probe25:2,temporal_first_contact:10,temporal_first_contact:10,focus_tone:10,focus_tone:10,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0l9d,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_qtr0m5,dio_text_qtr0m5,-0.276666666,0.009578006,11,11,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.001525273,0.001525273,0.0,LONG:11,LONG:11,LONG:11,LONG:11,0.0,0.0,0.0,-:6|varianteG_repro_check_probe24:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,-:6|varianteG_repro_check_probe24:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,temporal_first_contact:11,temporal_first_contact:11,observation_tone:11,observation_tone:11,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0nrp,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_k2zhzo,dio_text_k2zhzo,-0.276666666,0.014129535,13,13,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.002072615,0.002072615,0.0,SHORT:13,SHORT:13,SHORT:13,SHORT:13,0.0,0.0,0.0,-:8|varianteG_repro_check_probe21:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,-:8|varianteG_repro_check_probe21:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,temporal_first_contact:13,temporal_first_contact:13,observation_tone:13,observation_tone:13,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0o73,same_sensory_field_but_reife_kippt,syntax_survives_reife_kippt,dio_text_1nd8ac7,dio_text_1uruo2z,-0.283333333,0.024544335,19,19,0,LONG,LONG,LONG,LONG,0.766175895,0.766175895,0.0,0.006580211,0.006580211,0.0,LONG:19,LONG:19,LONG:19,LONG:19,0.0,0.0,0.0,-:6|probe20_6ep_varianteC:2|probe23_6ep_varianteC:2|varianteG_repro_check_probe25:1|varianteH_probe20:1|varianteH_probe24:1|varianteH_probe25:1|varianteH_probe26:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe24:2,-:6|probe20_6ep_varianteC:2|probe23_6ep_varianteC:2|varianteG_repro_check_probe25:1|varianteH_probe20:1|varianteH_probe24:1|varianteH_probe25:1|varianteH_probe26:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe24:2,temporal_first_contact:19,temporal_first_contact:19,focus_tone:19,focus_tone:19,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0ocv,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_1dmfjko,dio_text_1dmfjko,-0.276666666,0.008447762,15,15,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.001432067,0.001432067,0.0,SHORT:15,SHORT:15,SHORT:15,SHORT:15,0.0,0.0,0.0,-:8|probe23_6ep_varianteD:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,-:8|probe23_6ep_varianteD:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,temporal_first_contact:15,temporal_first_contact:15,observation_tone:15,observation_tone:15,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0p12,same_sensory_field_but_reife_kippt,syntax_survives_reife_kippt,dio_text_1nd8ac7,dio_text_1yu8n5z,-0.283333333,0.013299752,5,5,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0102652,0.0102652,0.0,LONG:5,LONG:5,LONG:5,LONG:5,0.0,0.0,0.0,varianteG_repro_check_probe25:1|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteG_repro_check_probe25:1|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,temporal_first_contact:5,temporal_first_contact:5,focus_tone:5,focus_tone:5,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0pni,same_sensory_field_but_reife_kippt,syntax_survives_reife_kippt,dio_text_1jdlpx1,dio_text_1jdlpx1,-0.276666666,0.008144211,24,24,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.006668583,0.006668583,0.0,SHORT:24,SHORT:24,SHORT:24,SHORT:24,0.0,0.0,0.0,-:8|probe23_6ep:2|probe23_6ep_repro2:2|probe23_6ep_varianteD:4|varianteG_repro_check_probe23:2|varianteH_probe20:1|varianteH_probe22:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2,-:8|probe23_6ep:2|probe23_6ep_repro2:2|probe23_6ep_varianteD:4|varianteG_repro_check_probe23:2|varianteH_probe20:1|varianteH_probe22:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2,temporal_far_return:2|temporal_first_contact:22,temporal_far_return:2|temporal_first_contact:22,focus_tone:24,focus_tone:24,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0q96,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_sagras,dio_text_sagras,-0.276666666,0.068073638,137,137,0,LONG,LONG,LONG,LONG,0.883408219,0.883408219,0.0,0.009070876,0.009070876,0.0,LONG:119|SHORT:18,LONG:119|SHORT:18,LONG:119|SHORT:18,LONG:119|SHORT:18,0.0,0.0,0.0,-:42|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteC:6|probe20_6ep_varianteD:6|probe21:4|probe21_6ep:6|probe21_6ep_repro2:6|probe21_6ep_varianteA:4|probe21_6ep_varianteC:6|probe21_6ep_varianteD:6|probe22_6ep_varianteC:6|probe22_6ep_varianteD:6|probe24_6ep_varianteD:4|probe25_6ep:2|probe25_6ep_repro2:2|probe26_6ep:2|probe26_6ep_repro2:2|probe26_6ep_varianteA:6|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:4|varianteG_repro_check_probe24:2|varianteH_probe20:1|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,-:42|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteC:6|probe20_6ep_varianteD:6|probe21:4|probe21_6ep:6|probe21_6ep_repro2:6|probe21_6ep_varianteA:4|probe21_6ep_varianteC:6|probe21_6ep_varianteD:6|probe22_6ep_varianteC:6|probe22_6ep_varianteD:6|probe24_6ep_varianteD:4|probe25_6ep:2|probe25_6ep_repro2:2|probe26_6ep:2|probe26_6ep_repro2:2|probe26_6ep_varianteA:6|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:4|varianteG_repro_check_probe24:2|varianteH_probe20:1|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,temporal_far_return:56|temporal_first_contact:81,temporal_far_return:56|temporal_first_contact:81,focus_tone:137,focus_tone:137,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0rwa,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_y8bf0y,dio_text_y8bf0y,-0.276666666,0.011752808,21,21,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.009359333,0.009359333,0.0,LONG:21,LONG:21,LONG:21,LONG:21,0.0,0.0,0.0,-:10|probe25_6ep_varianteC:6|varianteG_repro_check_probe25:2|varianteH_probe25:1|varianteH_repro_check_probe25:2,-:10|probe25_6ep_varianteC:6|varianteG_repro_check_probe25:2|varianteH_probe25:1|varianteH_repro_check_probe25:2,temporal_far_return:6|temporal_first_contact:15,temporal_far_return:6|temporal_first_contact:15,focus_tone:21,focus_tone:21,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0t27,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_1j80ia3,dio_text_1j80ia3,-0.276666666,0.024087619,56,56,0,SHORT,SHORT,SHORT,SHORT,0.326634411,0.326634411,0.0,0.001255107,0.001255107,0.0,LONG:3|SHORT:50|WAIT:3,LONG:3|SHORT:50|WAIT:3,-:3|LONG:3|SHORT:50,-:3|LONG:3|SHORT:50,0.0,0.0,0.0,-:18|probe22_6ep_varianteD:2|probe25_6ep:4|probe25_6ep_repro2:4|probe25_6ep_varianteA:4|probe26_6ep:4|probe26_6ep_repro2:4|probe26_6ep_varianteA:4|probe26_6ep_varianteC:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe26:2|varianteH_probe25:1|varianteH_probe26:1|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,-:18|probe22_6ep_varianteD:2|probe25_6ep:4|probe25_6ep_repro2:4|probe25_6ep_varianteA:4|probe26_6ep:4|probe26_6ep_repro2:4|probe26_6ep_varianteA:4|probe26_6ep_varianteC:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe26:2|varianteH_probe25:1|varianteH_probe26:1|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,temporal_far_return:12|temporal_first_contact:44,temporal_far_return:12|temporal_first_contact:44,observation_tone:56,observation_tone:56,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0v3a,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_1rv6a3m,dio_text_1rv6a3m,-0.276666666,0.009435511,11,11,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.001392091,0.001392091,0.0,SHORT:11,SHORT:11,SHORT:11,SHORT:11,0.0,0.0,0.0,-:6|varianteG_repro_check_probe24:2|varianteH_probe24:1|varianteH_repro_check_probe24:2,-:6|varianteG_repro_check_probe24:2|varianteH_probe24:1|varianteH_repro_check_probe24:2,temporal_first_contact:11,temporal_first_contact:11,observation_tone:11,observation_tone:11,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0w16,same_sensory_field_but_less_lived_support,syntax_survives_reife_kippt,dio_text_1y45cf6,dio_text_1y45cf6,-0.276666666,0.009908804,22,22,0,LONG,LONG,LONG,LONG,0.316174318,0.316174318,0.0,0.001964545,0.001964545,0.0,LONG:22,LONG:22,LONG:22,LONG:22,0.0,0.0,0.0,-:10|probe26_6ep_varianteC:2|probe26_6ep_varianteD:4|varianteG_repro_check_probe21:2|varianteG_repro_check_probe25:1|varianteH_probe22:1|varianteH_repro_check_probe22:2,-:10|probe26_6ep_varianteC:2|probe26_6ep_varianteD:4|varianteG_repro_check_probe21:2|varianteG_repro_check_probe25:1|varianteH_probe22:1|varianteH_repro_check_probe22:2,temporal_far_return:2|temporal_first_contact:20,temporal_far_return:2|temporal_first_contact:20,focus_tone:22,focus_tone:22,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0x52,same_sensory_field_but_less_lived_support,syntax_survives_reife_kippt,dio_text_1456g6j,dio_text_1456g6j,-0.276666666,0.007631226,213,213,0,SHORT,SHORT,SHORT,SHORT,0.992434254,0.992434254,0.0,0.048502188,0.048502188,0.0,LONG:43|SHORT:170,LONG:43|SHORT:170,-:21|LONG:36|SHORT:156,-:21|LONG:36|SHORT:156,0.023361545,0.023361545,0.0,-:106|probe11:2|probe12:8|probe12_trace:2|probe15:6|probe20:4|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteA:2|probe20_6ep_varianteC:2|probe20_6ep_varianteD:2|probe21:4|probe21_6ep:2|probe21_6ep_repro2:2|probe21_6ep_varianteA:2|probe21_6ep_varianteC:2|probe21_6ep_varianteD:2|probe22:4|probe22_6ep:2|probe22_6ep_repro2:2|probe22_6ep_varianteA:2|probe22_6ep_varianteC:2|probe22_6ep_varianteD:2|probe23_6ep:2|probe23_6ep_repro2:2|probe23_6ep_varianteA:2|probe23_6ep_varianteC:2|probe23_6ep_varianteD:2|probe24_6ep_varianteD:2|probe25:4|probe25_6ep:2|probe25_6ep_repro2:2|probe25_6ep_varianteA:2|probe26_6ep:2|probe26_6ep_repro2:2|probe26_6ep_varianteA:2|probe26_6ep_varianteC:2|probe7:2|probe8:2|probe9:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe25:2|varianteG_repro_check_probe26:2|varianteH_probe25:1|varianteH_repro_check_probe25:2,-:106|probe11:2|probe12:8|probe12_trace:2|probe15:6|probe20:4|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteA:2|probe20_6ep_varianteC:2|probe20_6ep_varianteD:2|probe21:4|probe21_6ep:2|probe21_6ep_repro2:2|probe21_6ep_varianteA:2|probe21_6ep_varianteC:2|probe21_6ep_varianteD:2|probe22:4|probe22_6ep:2|probe22_6ep_repro2:2|probe22_6ep_varianteA:2|probe22_6ep_varianteC:2|probe22_6ep_varianteD:2|probe23_6ep:2|probe23_6ep_repro2:2|probe23_6ep_varianteA:2|probe23_6ep_varianteC:2|probe23_6ep_varianteD:2|probe24_6ep_varianteD:2|probe25:4|probe25_6ep:2|probe25_6ep_repro2:2|probe25_6ep_varianteA:2|probe26_6ep:2|probe26_6ep_repro2:2|probe26_6ep_varianteA:2|probe26_6ep_varianteC:2|probe7:2|probe8:2|probe9:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe25:2|varianteG_repro_check_probe26:2|varianteH_probe25:1|varianteH_repro_check_probe25:2,-:40|temporal_first_contact:173,-:40|temporal_first_contact:173,-:40|focus_tone:171|relief_tone:2,-:40|focus_tone:171|relief_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0xkp,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_je2snj,dio_text_je2snj,-0.276666666,0.006029735,17,17,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.001549294,0.001549294,0.0,LONG:17,LONG:17,LONG:17,LONG:17,0.0,0.0,0.0,-:10|probe20_6ep_varianteA:2|varianteG_repro_check_probe20:2|varianteH_probe20:1|varianteH_repro_check_probe20:2,-:10|probe20_6ep_varianteA:2|varianteG_repro_check_probe20:2|varianteH_probe20:1|varianteH_repro_check_probe20:2,temporal_first_contact:17,temporal_first_contact:17,observation_tone:17,observation_tone:17,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0z2v,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_gnx1h,dio_text_7nc4jm,-0.283333333,0.027137287,18,18,0,SHORT,SHORT,SHORT,SHORT,0.408407722,0.408407722,0.0,0.000599444,0.000599444,0.0,SHORT:18,SHORT:18,SHORT:18,SHORT:18,0.0,0.0,0.0,-:12|varianteG_repro_check_probe22:2|varianteH_probe24:1|varianteH_probe26:1|varianteH_repro_check_probe24:2,-:12|varianteG_repro_check_probe22:2|varianteH_probe24:1|varianteH_probe26:1|varianteH_repro_check_probe24:2,temporal_first_contact:18,temporal_first_contact:18,observation_tone:18,observation_tone:18,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_11vr,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_38zk5e,dio_text_38zk5e,-0.276666666,0.004459482,37,37,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.003605946,0.003605946,0.0,SHORT:37,SHORT:37,SHORT:37,SHORT:37,0.0,0.0,0.0,-:20|probe24_6ep_varianteD:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe21:2|varianteG_repro_check_probe22:2|varianteH_probe20:1|varianteH_probe21:1|varianteH_probe22:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe21:2|varianteH_repro_check_probe22:2,-:20|probe24_6ep_varianteD:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe21:2|varianteG_repro_check_probe22:2|varianteH_probe20:1|varianteH_probe21:1|varianteH_probe22:1|varianteH_repro_check_probe20:2|varianteH_repro_check_probe21:2|varianteH_repro_check_probe22:2,temporal_first_contact:37,temporal_first_contact:37,observation_tone:37,observation_tone:37,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_140n,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_1fmhwrb,dio_text_1fmhwrb,-0.276666666,0.007736823,126,126,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.009240063,0.009240063,0.0,LONG:126,LONG:126,LONG:126,LONG:126,0.0,0.0,0.0,-:14|probe20_6ep:6|probe20_6ep_repro2:6|probe20_6ep_varianteA:6|probe20_6ep_varianteC:2|probe21_6ep:4|probe21_6ep_repro2:4|probe22_6ep:6|probe22_6ep_repro2:6|probe22_6ep_varianteA:4|probe22_6ep_varianteC:2|probe22_6ep_varianteD:4|probe24_6ep:6|probe24_6ep_repro2:6|probe24_6ep_varianteA:6|probe24_6ep_varianteC:2|probe24_6ep_varianteD:4|probe25_6ep_varianteC:2|probe25_6ep_varianteD:2|probe26_6ep:6|probe26_6ep_repro2:6|probe26_6ep_varianteA:4|probe26_6ep_varianteC:4|probe26_6ep_varianteD:2|varianteG_repro_check_probe21:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe24:2|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,-:14|probe20_6ep:6|probe20_6ep_repro2:6|probe20_6ep_varianteA:6|probe20_6ep_varianteC:2|probe21_6ep:4|probe21_6ep_repro2:4|probe22_6ep:6|probe22_6ep_repro2:6|probe22_6ep_varianteA:4|probe22_6ep_varianteC:2|probe22_6ep_varianteD:4|probe24_6ep:6|probe24_6ep_repro2:6|probe24_6ep_varianteA:6|probe24_6ep_varianteC:2|probe24_6ep_varianteD:4|probe25_6ep_varianteC:2|probe25_6ep_varianteD:2|probe26_6ep:6|probe26_6ep_repro2:6|probe26_6ep_varianteA:4|probe26_6ep_varianteC:4|probe26_6ep_varianteD:2|varianteG_repro_check_probe21:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe24:2|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,temporal_far_return:54|temporal_first_contact:72,temporal_far_return:54|temporal_first_contact:72,focus_tone:126,focus_tone:126,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_14eb,same_sensory_field_but_reife_kippt,syntax_survives_reife_kippt,dio_text_1i6wmzu,dio_text_1i6wmzu,-0.276666666,0.010955024,57,57,0,SHORT,SHORT,LONG,LONG,0.915210193,0.915210193,0.0,0.200354737,0.200354737,0.0,LONG:23|SHORT:34,LONG:23|SHORT:34,-:15|LONG:23|SHORT:19,-:15|LONG:23|SHORT:19,0.0,0.0,0.0,-:19|probe12:7|probe12_trace:2|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteA:2|probe21_6ep:2|probe21_6ep_repro2:2|probe24_6ep:2|probe24_6ep_repro2:2|probe24_6ep_varianteA:2|probe26_6ep:2|probe26_6ep_repro2:2|probe8:2|probe9:2|varianteG_repro_check_probe21:2|varianteH_probe24:1|varianteH_repro_check_probe24:2,-:19|probe12:7|probe12_trace:2|probe20_6ep:2|probe20_6ep_repro2:2|probe20_6ep_varianteA:2|probe21_6ep:2|probe21_6ep_repro2:2|probe24_6ep:2|probe24_6ep_repro2:2|probe24_6ep_varianteA:2|probe26_6ep:2|probe26_6ep_repro2:2|probe8:2|probe9:2|varianteG_repro_check_probe21:2|varianteH_probe24:1|varianteH_repro_check_probe24:2,-:17|temporal_first_contact:40,-:17|temporal_first_contact:40,-:17|focus_tone:40,-:17|focus_tone:40,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_15lu,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_ntwlxl,dio_text_ntwlxl,-0.276666666,0.008822492,33,33,0,LONG,LONG,LONG,LONG,0.915934727,0.915934727,0.0,0.006789424,0.006789424,0.0,LONG:33,LONG:33,LONG:33,LONG:33,0.0,0.0,0.0,-:12|probe25_6ep:4|probe25_6ep_repro2:4|probe25_6ep_varianteA:6|varianteG_repro_check_probe21:2|varianteG_repro_check_probe26:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,-:12|probe25_6ep:4|probe25_6ep_repro2:4|probe25_6ep_varianteA:6|varianteG_repro_check_probe21:2|varianteG_repro_check_probe26:2|varianteH_probe21:1|varianteH_repro_check_probe21:2,temporal_far_return:8|temporal_first_contact:25,temporal_far_return:8|temporal_first_contact:25,focus_tone:33,focus_tone:33,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_17ny,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_zqjhxt,dio_text_zqjhxt,-0.276666666,0.03624822,16,16,0,SHORT,SHORT,SHORT,SHORT,0.4570205,0.4570205,0.0,0.0010855,0.0010855,0.0,LONG:2|SHORT:14,LONG:2|SHORT:14,LONG:2|SHORT:14,LONG:2|SHORT:14,0.0,0.0,0.0,-:6|probe22_6ep_varianteA:2|varianteG_repro_check_probe23:2|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,-:6|probe22_6ep_varianteA:2|varianteG_repro_check_probe23:2|varianteH_probe22:1|varianteH_probe24:1|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2,temporal_first_contact:16,temporal_first_contact:16,observation_tone:16,observation_tone:16,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_19b6,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_qt2gbm,dio_text_qt2gbm,-0.276666666,0.014467266,15,15,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.002384333,0.002384333,0.0,LONG:15,LONG:15,LONG:15,LONG:15,0.0,0.0,0.0,-:8|probe23_6ep_varianteD:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,-:8|probe23_6ep_varianteD:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,temporal_first_contact:15,temporal_first_contact:15,focus_tone:15,focus_tone:15,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_1ekr,same_sensory_field_but_less_lived_support,syntax_survives_reife_kippt,dio_text_1mvaeuf,dio_text_1mvaeuf,-0.276666666,0.033438644,66,66,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.013061333,0.013061333,0.0,LONG:66,LONG:66,-:1|LONG:65,-:1|LONG:65,0.007437833,0.007437833,0.0,-:28|probe20_6ep_varianteD:2|probe22_6ep_varianteD:4|probe24_6ep_varianteD:4|probe25_6ep_varianteC:6|probe25_6ep_varianteD:2|probe26_6ep_varianteC:6|probe26_6ep_varianteD:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe24:2|varianteG_repro_check_probe25:3|varianteH_probe25:1|varianteH_repro_check_probe25:2,-:28|probe20_6ep_varianteD:2|probe22_6ep_varianteD:4|probe24_6ep_varianteD:4|probe25_6ep_varianteC:6|probe25_6ep_varianteD:2|probe26_6ep_varianteC:6|probe26_6ep_varianteD:2|varianteG_repro_check_probe20:2|varianteG_repro_check_probe22:2|varianteG_repro_check_probe24:2|varianteG_repro_check_probe25:3|varianteH_probe25:1|varianteH_repro_check_probe25:2,temporal_far_return:15|temporal_first_contact:51,temporal_far_return:15|temporal_first_contact:51,focus_tone:65|relief_tone:1,focus_tone:65|relief_tone:1,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_1f9y,same_sensory_field_but_less_lived_support,syntax_survives_reife_kippt,dio_text_qxbcil,dio_text_qxbcil,-0.276666666,0.015190607,71,71,0,LONG,LONG,LONG,LONG,0.546956,0.546956,0.0,0.012523718,0.012523718,0.0,LONG:71,LONG:71,-:1|LONG:70,-:1|LONG:70,0.001111225,0.001111225,0.0,-:47|probe17:11|varianteG_repro_check_probe20:2|varianteG_repro_check_probe23:2|varianteG_repro_check_probe24:2|varianteG_repro_check_probe26:1|varianteH_probe23:1|varianteH_probe24:1|varianteH_repro_check_probe23:2|varianteH_repro_check_probe24:2,-:47|probe17:11|varianteG_repro_check_probe20:2|varianteG_repro_check_probe23:2|varianteG_repro_check_probe24:2|varianteG_repro_check_probe26:1|varianteH_probe23:1|varianteH_probe24:1|varianteH_repro_check_probe23:2|varianteH_repro_check_probe24:2,-:13|temporal_first_contact:58,-:13|temporal_first_contact:58,-:13|focus_tone:57|relief_tone:1,-:13|focus_tone:57|relief_tone:1,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_1fck,same_sensory_field_but_reife_kippt,syntax_survives_reife_kippt,dio_text_se3c2x,dio_text_se3c2x,-0.276666666,0.008599314,11,11,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.003886,0.003886,0.0,LONG:11,LONG:11,LONG:11,LONG:11,0.0,0.0,0.0,-:6|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,-:6|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_repro_check_probe23:2,temporal_first_contact:11,temporal_first_contact:11,focus_tone:11,focus_tone:11,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_1ffn,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_tsjbnf,dio_text_1fs0gg9,-0.27,0.021267441,11,11,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.001978909,0.001978909,0.0,SHORT:11,SHORT:11,SHORT:11,SHORT:11,0.0,0.0,0.0,-:6|varianteG_repro_check_probe25:2|varianteH_probe22:1|varianteH_repro_check_probe22:2,-:6|varianteG_repro_check_probe25:2|varianteH_probe22:1|varianteH_repro_check_probe22:2,temporal_first_contact:11,temporal_first_contact:11,observation_tone:11,observation_tone:11,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_1fz7,same_sensory_field_visible,syntax_survives_reife_kippt,dio_text_53xiik,dio_text_53xiik,-0.276666666,0.014607397,10,10,0,LONG,LONG,LONG,LONG,0.315697,0.315697,0.0,0.0009321,0.0009321,0.0,LONG:10,LONG:10,LONG:10,LONG:10,0.0,0.0,0.0,-:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_probe24:1|varianteH_repro_check_probe23:2|varianteH_repro_check_probe24:2,-:2|varianteG_repro_check_probe23:2|varianteH_probe23:1|varianteH_probe24:1|varianteH_repro_check_probe23:2|varianteH_repro_check_probe24:2,temporal_first_contact:10,temporal_first_contact:10,observation_tone:10,observation_tone:10,True,False,False,False,False,False,False,False
