dio_0t27: direction_support_not_visible_right WAIT->WAIT
dio_1p8y: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1pbz: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1pel: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1pvx: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1q4u: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1qaq: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1qs4: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1qst: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1qyi: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1reh: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1s8p: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1s9i: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1sdh: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1t2m: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1tdk: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1tjm: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1tsz: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1u5g: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1ubq: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1ull: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1vac: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1vg2: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1vz0: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1wgb: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1wja: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1wnl: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1wx6: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1xc7: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1xfl: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1xvd: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1ygj: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
dio_1yob: same_sensory_field_same_direction_but_reife_kippt SHORT->SHORT
dio_1ytc: same_sensory_field_same_direction_but_reife_kippt LONG->LONG
